# energy density [MeV fm-3], pressure [MeV fm-3], baryon density [1/fm-3], chemical potential [MeV], strangeness fraction [admin]
472.377740, 82.451270, 0.446650, 1242.200000, 0.246878
472.225097, 82.406611, 0.446528, 1242.100000, 0.246665
472.072169, 82.361964, 0.446404, 1242.000000, 0.246451
471.919253, 82.317330, 0.446281, 1241.900000, 0.246238
471.766864, 82.272708, 0.446159, 1241.800000, 0.246024
471.613763, 82.228098, 0.446035, 1241.700000, 0.245810
471.460794, 82.183501, 0.445911, 1241.600000, 0.245596
471.308081, 82.138916, 0.445789, 1241.500000, 0.245382
471.156145, 82.094343, 0.445667, 1241.400000, 0.245169
471.002876, 82.049783, 0.445543, 1241.300000, 0.244954
470.849885, 82.005234, 0.445420, 1241.200000, 0.244740
470.697635, 81.960699, 0.445297, 1241.100000, 0.244526
470.544218, 81.916175, 0.445173, 1241.000000, 0.244310
470.391968, 81.871664, 0.445051, 1240.900000, 0.244096
470.239666, 81.827165, 0.444929, 1240.800000, 0.243882
470.086417, 81.782678, 0.444805, 1240.700000, 0.243667
469.933353, 81.738204, 0.444681, 1240.600000, 0.243451
469.780840, 81.693742, 0.444558, 1240.500000, 0.243237
469.627776, 81.649292, 0.444435, 1240.400000, 0.243021
469.474517, 81.604855, 0.444311, 1240.300000, 0.242805
469.322244, 81.560430, 0.444188, 1240.200000, 0.242591
469.169358, 81.516017, 0.444065, 1240.100000, 0.242375
469.016910, 81.471617, 0.443943, 1240.000000, 0.242160
468.863627, 81.427229, 0.443818, 1239.900000, 0.241943
468.711030, 81.382853, 0.443695, 1239.800000, 0.241728
468.558650, 81.338490, 0.443573, 1239.700000, 0.241512
468.405545, 81.294139, 0.443449, 1239.600000, 0.241296
468.252401, 81.249800, 0.443325, 1239.500000, 0.241079
468.099812, 81.205473, 0.443203, 1239.400000, 0.240863
467.946895, 81.161159, 0.443079, 1239.300000, 0.240647
467.793991, 81.116858, 0.442956, 1239.200000, 0.240430
467.641507, 81.072568, 0.442833, 1239.100000, 0.240214
467.487894, 81.028291, 0.442708, 1239.000000, 0.239996
467.335659, 80.984026, 0.442586, 1238.900000, 0.239780
467.182409, 80.939774, 0.442462, 1238.800000, 0.239562
467.029938, 80.895534, 0.442339, 1238.700000, 0.239346
466.876735, 80.851306, 0.442215, 1238.600000, 0.239128
466.723605, 80.807091, 0.442091, 1238.500000, 0.238910
466.571472, 80.762888, 0.441969, 1238.400000, 0.238694
466.418058, 80.718697, 0.441845, 1238.300000, 0.238476
466.265257, 80.674519, 0.441722, 1238.200000, 0.238258
466.112822, 80.630353, 0.441599, 1238.100000, 0.238041
465.959751, 80.586199, 0.441475, 1238.000000, 0.237823
465.806982, 80.542058, 0.441352, 1237.900000, 0.237605
465.653674, 80.497929, 0.441228, 1237.800000, 0.237386
465.500807, 80.453812, 0.441104, 1237.700000, 0.237168
465.348034, 80.409708, 0.440981, 1237.600000, 0.236950
465.194921, 80.365616, 0.440857, 1237.500000, 0.236731
465.041822, 80.321537, 0.440733, 1237.400000, 0.236512
464.889250, 80.277470, 0.440610, 1237.300000, 0.236294
464.735919, 80.233415, 0.440486, 1237.200000, 0.236075
464.583490, 80.189372, 0.440363, 1237.100000, 0.235856
464.429902, 80.145342, 0.440238, 1237.000000, 0.235636
464.277302, 80.101325, 0.440115, 1236.900000, 0.235418
464.123868, 80.057319, 0.439991, 1236.800000, 0.235198
463.971408, 80.013326, 0.439868, 1236.700000, 0.234979
463.818519, 79.969346, 0.439744, 1236.600000, 0.234760
463.665407, 79.925377, 0.439620, 1236.500000, 0.234540
463.512185, 79.881422, 0.439496, 1236.400000, 0.234320
463.359223, 79.837478, 0.439373, 1236.300000, 0.234100
463.206414, 79.793547, 0.439249, 1236.200000, 0.233880
463.053501, 79.749628, 0.439126, 1236.100000, 0.233660
462.900251, 79.705722, 0.439001, 1236.000000, 0.233440
462.746807, 79.661828, 0.438877, 1235.900000, 0.233219
462.594531, 79.617946, 0.438754, 1235.800000, 0.232999
462.441280, 79.574077, 0.438630, 1235.700000, 0.232778
462.288441, 79.530220, 0.438507, 1235.600000, 0.232558
462.134721, 79.486376, 0.438382, 1235.500000, 0.232336
461.982150, 79.442544, 0.438258, 1235.400000, 0.232116
461.829071, 79.398724, 0.438134, 1235.300000, 0.231895
461.676109, 79.354917, 0.438011, 1235.200000, 0.231674
461.522949, 79.311122, 0.437887, 1235.100000, 0.231452
461.370366, 79.267339, 0.437764, 1235.000000, 0.231231
461.217266, 79.223569, 0.437639, 1234.900000, 0.231010
461.063955, 79.179812, 0.437515, 1234.800000, 0.230788
460.911007, 79.136066, 0.437391, 1234.700000, 0.230566
460.757954, 79.092333, 0.437267, 1234.600000, 0.230345
460.604829, 79.048613, 0.437143, 1234.500000, 0.230123
460.451883, 79.004905, 0.437019, 1234.400000, 0.229901
460.298282, 78.961209, 0.436895, 1234.300000, 0.229678
460.145331, 78.917526, 0.436771, 1234.200000, 0.229456
459.992432, 78.873855, 0.436647, 1234.100000, 0.229234
459.839268, 78.830196, 0.436523, 1234.000000, 0.229011
459.686190, 78.786550, 0.436399, 1233.900000, 0.228788
459.533082, 78.742916, 0.436275, 1233.800000, 0.228565
459.380101, 78.699295, 0.436151, 1233.700000, 0.228343
459.226878, 78.655686, 0.436026, 1233.600000, 0.228120
459.074064, 78.612090, 0.435903, 1233.500000, 0.227897
458.920837, 78.568506, 0.435779, 1233.400000, 0.227673
458.767835, 78.524934, 0.435655, 1233.300000, 0.227450
458.614061, 78.481375, 0.435529, 1233.200000, 0.227226
458.461503, 78.437828, 0.435406, 1233.100000, 0.227003
458.308270, 78.394294, 0.435282, 1233.000000, 0.226779
458.154930, 78.350772, 0.435157, 1232.900000, 0.226555
458.001800, 78.307262, 0.435033, 1232.800000, 0.226331
457.848508, 78.263765, 0.434909, 1232.700000, 0.226107
457.695925, 78.220280, 0.434785, 1232.600000, 0.225883
457.542320, 78.176808, 0.434660, 1232.500000, 0.225659
457.388744, 78.133348, 0.434535, 1232.400000, 0.225434
457.236087, 78.089901, 0.434412, 1232.300000, 0.225210
457.082450, 78.046466, 0.434287, 1232.200000, 0.224985
456.929386, 78.003043, 0.434163, 1232.100000, 0.224760
456.776386, 77.959633, 0.434039, 1232.000000, 0.224535
456.623469, 77.916235, 0.433915, 1231.900000, 0.224310
456.470048, 77.872850, 0.433790, 1231.800000, 0.224085
456.316895, 77.829477, 0.433666, 1231.700000, 0.223860
456.163460, 77.786117, 0.433541, 1231.600000, 0.223634
456.011023, 77.742769, 0.433418, 1231.500000, 0.223410
455.857565, 77.699434, 0.433293, 1231.400000, 0.223184
455.703780, 77.656110, 0.433168, 1231.300000, 0.222957
455.551296, 77.612800, 0.433045, 1231.200000, 0.222733
455.397548, 77.569502, 0.432919, 1231.100000, 0.222506
455.244756, 77.526216, 0.432795, 1231.000000, 0.222280
455.090796, 77.482943, 0.432670, 1230.900000, 0.222053
454.938202, 77.439682, 0.432546, 1230.800000, 0.221828
454.784873, 77.396434, 0.432422, 1230.700000, 0.221601
454.631586, 77.353198, 0.432297, 1230.600000, 0.221375
454.477838, 77.309974, 0.432172, 1230.500000, 0.221147
454.324762, 77.266763, 0.432048, 1230.400000, 0.220921
454.171413, 77.223565, 0.431923, 1230.300000, 0.220694
454.018017, 77.180378, 0.431798, 1230.200000, 0.220467
453.865161, 77.137205, 0.431674, 1230.100000, 0.220240
453.711742, 77.094044, 0.431549, 1230.000000, 0.220013
453.558625, 77.050895, 0.431425, 1229.900000, 0.219785
453.405000, 77.007759, 0.431300, 1229.800000, 0.219557
453.251861, 76.964635, 0.431175, 1229.700000, 0.219330
453.098462, 76.921524, 0.431050, 1229.600000, 0.219102
452.945423, 76.878425, 0.430926, 1229.500000, 0.218875
452.792334, 76.835338, 0.430802, 1229.400000, 0.218647
452.638879, 76.792264, 0.430677, 1229.300000, 0.218419
452.485927, 76.749203, 0.430553, 1229.200000, 0.218191
452.331944, 76.706154, 0.430427, 1229.100000, 0.217962
452.178688, 76.663118, 0.430302, 1229.000000, 0.217733
452.025226, 76.620094, 0.430177, 1228.900000, 0.217505
451.871957, 76.577082, 0.430053, 1228.800000, 0.217276
451.718661, 76.534083, 0.429928, 1228.700000, 0.217047
451.565705, 76.491096, 0.429804, 1228.600000, 0.216819
451.411873, 76.448122, 0.429678, 1228.500000, 0.216589
451.258289, 76.405161, 0.429553, 1228.400000, 0.216360
451.105459, 76.362212, 0.429429, 1228.300000, 0.216131
450.951710, 76.319275, 0.429304, 1228.200000, 0.215901
450.798552, 76.276351, 0.429179, 1228.100000, 0.215672
450.644968, 76.233439, 0.429054, 1228.000000, 0.215442
450.492071, 76.190540, 0.428930, 1227.900000, 0.215213
450.338539, 76.147653, 0.428804, 1227.800000, 0.214983
450.184910, 76.104779, 0.428679, 1227.700000, 0.214752
450.031728, 76.061917, 0.428555, 1227.600000, 0.214522
449.878266, 76.019068, 0.428430, 1227.500000, 0.214292
449.725141, 75.976231, 0.428305, 1227.400000, 0.214062
449.571496, 75.933407, 0.428180, 1227.300000, 0.213831
449.417519, 75.890596, 0.428054, 1227.200000, 0.213600
449.265062, 75.847796, 0.427930, 1227.100000, 0.213370
449.111299, 75.805010, 0.427805, 1227.000000, 0.213139
448.958159, 75.762235, 0.427680, 1226.900000, 0.212908
448.804168, 75.719474, 0.427554, 1226.800000, 0.212677
448.650902, 75.676725, 0.427429, 1226.700000, 0.212446
448.497400, 75.633988, 0.427304, 1226.600000, 0.212214
448.343919, 75.591264, 0.427179, 1226.500000, 0.211983
448.190852, 75.548552, 0.427055, 1226.400000, 0.211751
448.036851, 75.505853, 0.426928, 1226.300000, 0.211519
447.883721, 75.463166, 0.426804, 1226.200000, 0.211288
447.730243, 75.420492, 0.426679, 1226.100000, 0.211056
447.576651, 75.377831, 0.426553, 1226.000000, 0.210823
447.423010, 75.335181, 0.426428, 1225.900000, 0.210591
447.269676, 75.292545, 0.426303, 1225.800000, 0.210359
447.116093, 75.249921, 0.426177, 1225.700000, 0.210126
446.962731, 75.207309, 0.426052, 1225.600000, 0.209894
446.809271, 75.164710, 0.425927, 1225.500000, 0.209661
446.655610, 75.122124, 0.425802, 1225.400000, 0.209428
446.502131, 75.079550, 0.425677, 1225.300000, 0.209195
446.348530, 75.036989, 0.425551, 1225.200000, 0.208962
446.194904, 74.994440, 0.425425, 1225.100000, 0.208729
446.041938, 74.951903, 0.425301, 1225.000000, 0.208496
445.887933, 74.909379, 0.425175, 1224.900000, 0.208262
445.735168, 74.866868, 0.425051, 1224.800000, 0.208030
445.581972, 74.824369, 0.424926, 1224.700000, 0.207796
445.427741, 74.781883, 0.424800, 1224.600000, 0.207562
445.274196, 74.739409, 0.424674, 1224.500000, 0.207328
445.120761, 74.696948, 0.424549, 1224.400000, 0.207094
444.967231, 74.654500, 0.424424, 1224.300000, 0.206860
444.812941, 74.612064, 0.424297, 1224.200000, 0.206624
444.660348, 74.569640, 0.424173, 1224.100000, 0.206391
444.506306, 74.527229, 0.424047, 1224.000000, 0.206156
444.353163, 74.484831, 0.423922, 1223.900000, 0.205922
444.199105, 74.442445, 0.423796, 1223.800000, 0.205687
444.045747, 74.400071, 0.423671, 1223.700000, 0.205452
443.891936, 74.357711, 0.423545, 1223.600000, 0.205217
443.738785, 74.315362, 0.423420, 1223.500000, 0.204982
443.584681, 74.273027, 0.423293, 1223.400000, 0.204746
443.431532, 74.230704, 0.423169, 1223.300000, 0.204511
443.277882, 74.188393, 0.423043, 1223.200000, 0.204276
443.124440, 74.146095, 0.422918, 1223.100000, 0.204040
442.970808, 74.103810, 0.422792, 1223.000000, 0.203805
442.817298, 74.061537, 0.422667, 1222.900000, 0.203569
442.663120, 74.019276, 0.422540, 1222.800000, 0.203332
442.509841, 73.977029, 0.422415, 1222.700000, 0.203096
442.356692, 73.934793, 0.422290, 1222.600000, 0.202861
442.202712, 73.892571, 0.422164, 1222.500000, 0.202624
442.048930, 73.850361, 0.422038, 1222.400000, 0.202387
441.895443, 73.808163, 0.421912, 1222.300000, 0.202151
441.741435, 73.765978, 0.421786, 1222.200000, 0.201914
441.588145, 73.723806, 0.421661, 1222.100000, 0.201677
441.434325, 73.681646, 0.421535, 1222.000000, 0.201440
441.280516, 73.639499, 0.421409, 1221.900000, 0.201203
441.127067, 73.597364, 0.421284, 1221.800000, 0.200966
440.973366, 73.555242, 0.421158, 1221.700000, 0.200728
440.820237, 73.513132, 0.421033, 1221.600000, 0.200492
440.665908, 73.471036, 0.420906, 1221.500000, 0.200253
440.512941, 73.428951, 0.420781, 1221.400000, 0.200016
440.358838, 73.386879, 0.420655, 1221.300000, 0.199778
440.205178, 73.344820, 0.420529, 1221.200000, 0.199540
440.051567, 73.302774, 0.420403, 1221.100000, 0.199302
439.897852, 73.260740, 0.420277, 1221.000000, 0.199064
439.744395, 73.218718, 0.420152, 1220.900000, 0.198826
439.590288, 73.176709, 0.420025, 1220.800000, 0.198587
439.436768, 73.134713, 0.419900, 1220.700000, 0.198349
439.282824, 73.092729, 0.419773, 1220.600000, 0.198110
439.129287, 73.050758, 0.419648, 1220.500000, 0.197871
438.975827, 73.008800, 0.419522, 1220.400000, 0.197632
438.821863, 72.966854, 0.419396, 1220.300000, 0.197393
438.667855, 72.924921, 0.419269, 1220.200000, 0.197153
438.514376, 72.883000, 0.419144, 1220.100000, 0.196914
438.361056, 72.841092, 0.419018, 1220.000000, 0.196676
438.206966, 72.799196, 0.418892, 1219.900000, 0.196436
438.053127, 72.757314, 0.418766, 1219.800000, 0.196196
437.899608, 72.715443, 0.418640, 1219.700000, 0.195956
437.745520, 72.673586, 0.418513, 1219.600000, 0.195716
437.591686, 72.631741, 0.418387, 1219.500000, 0.195476
437.438555, 72.589908, 0.418262, 1219.400000, 0.195236
437.284623, 72.548088, 0.418136, 1219.300000, 0.194996
437.131242, 72.506281, 0.418010, 1219.200000, 0.194756
436.976635, 72.464486, 0.417883, 1219.100000, 0.194514
436.823011, 72.422704, 0.417757, 1219.000000, 0.194274
436.669516, 72.380935, 0.417631, 1218.900000, 0.194033
436.515349, 72.339178, 0.417504, 1218.800000, 0.193792
436.362230, 72.297434, 0.417379, 1218.700000, 0.193552
436.208239, 72.255702, 0.417252, 1218.600000, 0.193310
436.054756, 72.213984, 0.417127, 1218.500000, 0.193070
435.900780, 72.172277, 0.417000, 1218.400000, 0.192828
435.746529, 72.130584, 0.416873, 1218.300000, 0.192586
435.593009, 72.088902, 0.416748, 1218.200000, 0.192344
435.439490, 72.047234, 0.416622, 1218.100000, 0.192103
435.285029, 72.005578, 0.416494, 1218.000000, 0.191860
435.131704, 71.963935, 0.416369, 1217.900000, 0.191619
434.977603, 71.922304, 0.416242, 1217.800000, 0.191376
434.823960, 71.880687, 0.416116, 1217.700000, 0.191134
434.669963, 71.839081, 0.415989, 1217.600000, 0.190892
434.515845, 71.797489, 0.415863, 1217.500000, 0.190649
434.362495, 71.755909, 0.415737, 1217.400000, 0.190407
434.208400, 71.714341, 0.415610, 1217.300000, 0.190164
434.054786, 71.672786, 0.415484, 1217.200000, 0.189921
433.901091, 71.631244, 0.415358, 1217.100000, 0.189678
433.747476, 71.589715, 0.415232, 1217.000000, 0.189435
433.593533, 71.548198, 0.415105, 1216.900000, 0.189192
433.439585, 71.506694, 0.414979, 1216.800000, 0.188949
433.285256, 71.465202, 0.414852, 1216.700000, 0.188704
433.131933, 71.423723, 0.414726, 1216.600000, 0.188462
432.977772, 71.382257, 0.414599, 1216.500000, 0.188217
432.824152, 71.340803, 0.414473, 1216.400000, 0.187974
432.670314, 71.299362, 0.414346, 1216.300000, 0.187730
432.516417, 71.257934, 0.414220, 1216.200000, 0.187486
432.362286, 71.216518, 0.414093, 1216.100000, 0.187241
432.208317, 71.175115, 0.413966, 1216.000000, 0.186997
432.054822, 71.133725, 0.413840, 1215.900000, 0.186753
431.901293, 71.092347, 0.413714, 1215.800000, 0.186509
431.746759, 71.050982, 0.413587, 1215.700000, 0.186263
431.593121, 71.009630, 0.413460, 1215.600000, 0.186019
431.439298, 70.968290, 0.413334, 1215.500000, 0.185774
431.285218, 70.926963, 0.413207, 1215.400000, 0.185528
431.131431, 70.885649, 0.413081, 1215.300000, 0.185283
430.977792, 70.844347, 0.412954, 1215.200000, 0.185038
430.823609, 70.803058, 0.412827, 1215.100000, 0.184792
430.669724, 70.761781, 0.412701, 1215.000000, 0.184547
430.515881, 70.720518, 0.412574, 1214.900000, 0.184301
430.361900, 70.679267, 0.412447, 1214.800000, 0.184055
430.207805, 70.638028, 0.412320, 1214.700000, 0.183809
430.054363, 70.596802, 0.412194, 1214.600000, 0.183564
429.900136, 70.555589, 0.412067, 1214.500000, 0.183317
429.746453, 70.514389, 0.411941, 1214.400000, 0.183071
429.592189, 70.473201, 0.411813, 1214.300000, 0.182824
429.438714, 70.432026, 0.411687, 1214.200000, 0.182578
429.284471, 70.390864, 0.411560, 1214.100000, 0.182331
429.130683, 70.349714, 0.411434, 1214.000000, 0.182085
428.976422, 70.308577, 0.411306, 1213.900000, 0.181837
428.822890, 70.267453, 0.411180, 1213.800000, 0.181591
428.668354, 70.226341, 0.411052, 1213.700000, 0.181343
428.514546, 70.185242, 0.410926, 1213.600000, 0.181096
428.360958, 70.144156, 0.410799, 1213.500000, 0.180849
428.207137, 70.103082, 0.410673, 1213.400000, 0.180601
428.053533, 70.062021, 0.410547, 1213.300000, 0.180354
427.898517, 70.020973, 0.410418, 1213.200000, 0.180105
427.745380, 69.979938, 0.410292, 1213.100000, 0.179858
427.590764, 69.938915, 0.410164, 1213.000000, 0.179609
427.436881, 69.897905, 0.410037, 1212.900000, 0.179361
427.283084, 69.856907, 0.409911, 1212.800000, 0.179113
427.129109, 69.815922, 0.409784, 1212.700000, 0.178865
426.975215, 69.774950, 0.409657, 1212.600000, 0.178616
426.820971, 69.733991, 0.409529, 1212.500000, 0.178367
426.667020, 69.693044, 0.409403, 1212.400000, 0.178119
426.513573, 69.652110, 0.409276, 1212.300000, 0.177871
426.359361, 69.611189, 0.409149, 1212.200000, 0.177621
426.205434, 69.570281, 0.409022, 1212.100000, 0.177372
426.050985, 69.529385, 0.408894, 1212.000000, 0.177122
425.897715, 69.488502, 0.408768, 1211.900000, 0.176874
425.743447, 69.447631, 0.408641, 1211.800000, 0.176624
425.589578, 69.406773, 0.408514, 1211.700000, 0.176375
425.435840, 69.365928, 0.408387, 1211.600000, 0.176125
425.281412, 69.325096, 0.408259, 1211.500000, 0.175875
425.127511, 69.284276, 0.408133, 1211.400000, 0.175625
424.972963, 69.243470, 0.408004, 1211.300000, 0.175374
424.819622, 69.202675, 0.407878, 1211.200000, 0.175125
424.665103, 69.161894, 0.407750, 1211.100000, 0.174874
424.511541, 69.121125, 0.407624, 1211.000000, 0.174624
424.357808, 69.080369, 0.407497, 1210.900000, 0.174374
424.203708, 69.039626, 0.407370, 1210.800000, 0.174123
424.049627, 68.998895, 0.407243, 1210.700000, 0.173872
423.895744, 68.958177, 0.407116, 1210.600000, 0.173622
423.741557, 68.917472, 0.406988, 1210.500000, 0.173370
423.588125, 68.876780, 0.406862, 1210.400000, 0.173120
423.433297, 68.836100, 0.406733, 1210.300000, 0.172868
423.279546, 68.795433, 0.406606, 1210.200000, 0.172617
423.125356, 68.754779, 0.406479, 1210.100000, 0.172365
422.971152, 68.714137, 0.406351, 1210.000000, 0.172113
422.817460, 68.673508, 0.406224, 1209.900000, 0.171862
422.663708, 68.632892, 0.406098, 1209.800000, 0.171610
422.509502, 68.592289, 0.405970, 1209.700000, 0.171358
422.355763, 68.551698, 0.405843, 1209.600000, 0.171106
422.200977, 68.511121, 0.405715, 1209.500000, 0.170853
422.046973, 68.470555, 0.405587, 1209.400000, 0.170601
421.893375, 68.430003, 0.405461, 1209.300000, 0.170349
421.739369, 68.389463, 0.405333, 1209.200000, 0.170096
421.584856, 68.348936, 0.405205, 1209.100000, 0.169843
421.431038, 68.308422, 0.405078, 1209.000000, 0.169591
421.277164, 68.267921, 0.404951, 1208.900000, 0.169338
421.122856, 68.227432, 0.404823, 1208.800000, 0.169084
420.968795, 68.186956, 0.404695, 1208.700000, 0.168831
420.814945, 68.146493, 0.404568, 1208.600000, 0.168578
420.660819, 68.106042, 0.404441, 1208.500000, 0.168325
420.506991, 68.065605, 0.404314, 1208.400000, 0.168071
420.352793, 68.025180, 0.404186, 1208.300000, 0.167818
420.198488, 67.984767, 0.404058, 1208.200000, 0.167563
420.044820, 67.944368, 0.403931, 1208.100000, 0.167310
419.890846, 67.903981, 0.403804, 1208.000000, 0.167056
419.736728, 67.863607, 0.403676, 1207.900000, 0.166802
419.583027, 67.823246, 0.403549, 1207.800000, 0.166548
419.428566, 67.782898, 0.403421, 1207.700000, 0.166293
419.274146, 67.742562, 0.403293, 1207.600000, 0.166039
419.120656, 67.702239, 0.403166, 1207.500000, 0.165785
418.966689, 67.661929, 0.403038, 1207.400000, 0.165530
418.812246, 67.621631, 0.402910, 1207.300000, 0.165275
418.658437, 67.581346, 0.402783, 1207.200000, 0.165020
418.504464, 67.541075, 0.402655, 1207.100000, 0.164765
418.350242, 67.500815, 0.402528, 1207.000000, 0.164510
418.196219, 67.460569, 0.402400, 1206.900000, 0.164255
418.042345, 67.420335, 0.402273, 1206.800000, 0.164000
417.887926, 67.380114, 0.402144, 1206.700000, 0.163744
417.733843, 67.339906, 0.402017, 1206.600000, 0.163488
417.580302, 67.299711, 0.401890, 1206.500000, 0.163233
417.425950, 67.259528, 0.401762, 1206.400000, 0.162977
417.272142, 67.219359, 0.401634, 1206.300000, 0.162721
417.118066, 67.179202, 0.401507, 1206.200000, 0.162465
416.964151, 67.139057, 0.401379, 1206.100000, 0.162209
416.810134, 67.098926, 0.401251, 1206.000000, 0.161953
416.656012, 67.058807, 0.401123, 1205.900000, 0.161697
416.502177, 67.018701, 0.400996, 1205.800000, 0.161441
416.347944, 66.978608, 0.400868, 1205.700000, 0.161184
416.193904, 66.938527, 0.400740, 1205.600000, 0.160927
416.039980, 66.898460, 0.400613, 1205.500000, 0.160671
415.885839, 66.858405, 0.400485, 1205.400000, 0.160413
415.731932, 66.818363, 0.400357, 1205.300000, 0.160157
415.578062, 66.778334, 0.400229, 1205.200000, 0.159900
415.423609, 66.738317, 0.400101, 1205.100000, 0.159642
415.269676, 66.698313, 0.399973, 1205.000000, 0.159385
415.116022, 66.658322, 0.399846, 1204.900000, 0.159128
414.961533, 66.618344, 0.399717, 1204.800000, 0.158870
414.807363, 66.578379, 0.399589, 1204.700000, 0.158612
414.653389, 66.538426, 0.399462, 1204.600000, 0.158354
414.499204, 66.498486, 0.399333, 1204.500000, 0.158096
414.345202, 66.458559, 0.399206, 1204.400000, 0.157838
414.191881, 66.418645, 0.399079, 1204.300000, 0.157581
414.037232, 66.378744, 0.398950, 1204.200000, 0.157322
413.883445, 66.338855, 0.398822, 1204.100000, 0.157064
413.729958, 66.298979, 0.398695, 1204.000000, 0.156806
413.575369, 66.259116, 0.398566, 1203.900000, 0.156547
413.421420, 66.219266, 0.398439, 1203.800000, 0.156288
413.268077, 66.179428, 0.398312, 1203.700000, 0.156031
413.113586, 66.139604, 0.398183, 1203.600000, 0.155771
412.959743, 66.099792, 0.398055, 1203.500000, 0.155512
412.805530, 66.059993, 0.397927, 1203.400000, 0.155253
412.651457, 66.020206, 0.397799, 1203.300000, 0.154994
412.497408, 65.980433, 0.397671, 1203.200000, 0.154735
412.343529, 65.940672, 0.397543, 1203.100000, 0.154475
412.189740, 65.900924, 0.397415, 1203.000000, 0.154216
412.035403, 65.861189, 0.397287, 1202.900000, 0.153956
411.881820, 65.821467, 0.397159, 1202.800000, 0.153697
411.727945, 65.781757, 0.397032, 1202.700000, 0.153438
411.573454, 65.742060, 0.396903, 1202.600000, 0.153177
411.419787, 65.702376, 0.396775, 1202.500000, 0.152918
411.265907, 65.662705, 0.396647, 1202.400000, 0.152657
411.111795, 65.623047, 0.396519, 1202.300000, 0.152397
410.957912, 65.583401, 0.396391, 1202.200000, 0.152137
410.803815, 65.543769, 0.396263, 1202.100000, 0.151877
410.650404, 65.504149, 0.396135, 1202.000000, 0.151617
410.496312, 65.464542, 0.396007, 1201.900000, 0.151356
410.342356, 65.424947, 0.395879, 1201.800000, 0.151096
410.187758, 65.385366, 0.395750, 1201.700000, 0.150834
410.034625, 65.345797, 0.395623, 1201.600000, 0.150574
409.880693, 65.306241, 0.395495, 1201.500000, 0.150313
409.726778, 65.266698, 0.395367, 1201.400000, 0.150052
409.572646, 65.227168, 0.395238, 1201.300000, 0.149791
409.418937, 65.187651, 0.395110, 1201.200000, 0.149530
409.264591, 65.148146, 0.394982, 1201.100000, 0.149268
409.111141, 65.108654, 0.394854, 1201.000000, 0.149008
408.957411, 65.069175, 0.394726, 1200.900000, 0.148746
408.803371, 65.029709, 0.394598, 1200.800000, 0.148485
408.649118, 64.990256, 0.394469, 1200.700000, 0.148223
408.494961, 64.950815, 0.394340, 1200.600000, 0.147960
408.341563, 64.911387, 0.394213, 1200.500000, 0.147699
408.187766, 64.871973, 0.394085, 1200.400000, 0.147437
408.034032, 64.832570, 0.393957, 1200.300000, 0.147176
407.880134, 64.793181, 0.393829, 1200.200000, 0.146913
407.726647, 64.753805, 0.393701, 1200.100000, 0.146652
407.572508, 64.714441, 0.393572, 1200.000000, 0.146389
407.418617, 64.675090, 0.393444, 1199.900000, 0.146127
407.265013, 64.635752, 0.393316, 1199.800000, 0.145865
407.110812, 64.596427, 0.393187, 1199.700000, 0.145602
406.957370, 64.557115, 0.393060, 1199.600000, 0.145340
406.803468, 64.517815, 0.392931, 1199.500000, 0.145077
406.649763, 64.478528, 0.392803, 1199.400000, 0.144814
406.496050, 64.439254, 0.392675, 1199.300000, 0.144551
406.342061, 64.399993, 0.392547, 1199.200000, 0.144288
406.188402, 64.360745, 0.392419, 1199.100000, 0.144026
406.034459, 64.321510, 0.392290, 1199.000000, 0.143762
405.880769, 64.282287, 0.392162, 1198.900000, 0.143499
405.727273, 64.243077, 0.392034, 1198.800000, 0.143236
405.573043, 64.203880, 0.391905, 1198.700000, 0.142972
405.419312, 64.164696, 0.391777, 1198.600000, 0.142709
405.266118, 64.125525, 0.391649, 1198.500000, 0.142446
405.112142, 64.086366, 0.391521, 1198.400000, 0.142182
404.958269, 64.047221, 0.391392, 1198.300000, 0.141919
404.804572, 64.008088, 0.391264, 1198.200000, 0.141655
404.650849, 63.968968, 0.391135, 1198.100000, 0.141391
404.497650, 63.929861, 0.391008, 1198.000000, 0.141128
404.343994, 63.890766, 0.390880, 1197.900000, 0.140864
404.189746, 63.851685, 0.390750, 1197.800000, 0.140599
404.036507, 63.812616, 0.390623, 1197.700000, 0.140336
403.882947, 63.773560, 0.390495, 1197.600000, 0.140072
403.729476, 63.734517, 0.390367, 1197.500000, 0.139808
403.576010, 63.695487, 0.390239, 1197.400000, 0.139544
403.422309, 63.656469, 0.390110, 1197.300000, 0.139280
403.268431, 63.617465, 0.389981, 1197.200000, 0.139015
403.114952, 63.578473, 0.389853, 1197.100000, 0.138751
402.961307, 63.539494, 0.389725, 1197.000000, 0.138486
402.808388, 63.500528, 0.389597, 1196.900000, 0.138223
402.654572, 63.461575, 0.389469, 1196.800000, 0.137958
402.501147, 63.422634, 0.389340, 1196.700000, 0.137693
402.347243, 63.383707, 0.389211, 1196.600000, 0.137428
402.194103, 63.344792, 0.389084, 1196.500000, 0.137164
402.040718, 63.305890, 0.388956, 1196.400000, 0.136899
401.886857, 63.267001, 0.388827, 1196.300000, 0.136634
401.733324, 63.228124, 0.388698, 1196.200000, 0.136369
401.580325, 63.189261, 0.388571, 1196.100000, 0.136104
401.426795, 63.150410, 0.388442, 1196.000000, 0.135839
401.273520, 63.111572, 0.388314, 1195.900000, 0.135575
