# energy density [MeV fm-3], pressure [MeV fm-3], baryon density [1/fm-3], chemical potential [MeV], strangeness fraction [admin]
336.068987, 37.919049, 0.335235, 1115.600000, 0.008195
335.913678, 37.885532, 0.335095, 1115.500000, 0.008040
335.759145, 37.852029, 0.334957, 1115.400000, 0.007885
335.604567, 37.818541, 0.334818, 1115.300000, 0.007732
335.450160, 37.785066, 0.334680, 1115.200000, 0.007578
335.295484, 37.751605, 0.334541, 1115.100000, 0.007426
335.142180, 37.718157, 0.334404, 1115.000000, 0.007275
334.987890, 37.684724, 0.334265, 1114.900000, 0.007123
334.834423, 37.651304, 0.334128, 1114.800000, 0.006973
334.680688, 37.617898, 0.333989, 1114.700000, 0.006824
334.527985, 37.584506, 0.333853, 1114.600000, 0.006676
334.374811, 37.551128, 0.333715, 1114.500000, 0.006528
334.222129, 37.517763, 0.333578, 1114.400000, 0.006381
334.069464, 37.484412, 0.333441, 1114.300000, 0.006235
333.916796, 37.451074, 0.333304, 1114.200000, 0.006090
333.765095, 37.417751, 0.333168, 1114.100000, 0.005945
333.612772, 37.384441, 0.333031, 1114.000000, 0.005802
333.461518, 37.351144, 0.332896, 1113.900000, 0.005659
333.310062, 37.317862, 0.332760, 1113.800000, 0.005518
333.158643, 37.284592, 0.332624, 1113.700000, 0.005377
333.007638, 37.251337, 0.332488, 1113.600000, 0.005237
332.856279, 37.218095, 0.332352, 1113.500000, 0.005098
332.706070, 37.184866, 0.332217, 1113.400000, 0.004960
332.555806, 37.151651, 0.332082, 1113.300000, 0.004823
332.406003, 37.118450, 0.331948, 1113.200000, 0.004687
332.256114, 37.085261, 0.331813, 1113.100000, 0.004552
332.106739, 37.052087, 0.331679, 1113.000000, 0.004419
331.957687, 37.018926, 0.331545, 1112.900000, 0.004286
331.808417, 36.985778, 0.331411, 1112.800000, 0.004154
331.659672, 36.952643, 0.331277, 1112.700000, 0.004023
331.511540, 36.919522, 0.331144, 1112.600000, 0.003894
331.363493, 36.886414, 0.331011, 1112.500000, 0.003766
331.215448, 36.853320, 0.330878, 1112.400000, 0.003638
331.067903, 36.820239, 0.330745, 1112.300000, 0.003512
330.920591, 36.787171, 0.330613, 1112.200000, 0.003388
330.773816, 36.754116, 0.330481, 1112.100000, 0.003264
330.627277, 36.721075, 0.330349, 1112.000000, 0.003142
330.481011, 36.688046, 0.330217, 1111.900000, 0.003021
330.334777, 36.655031, 0.330086, 1111.800000, 0.002901
330.189628, 36.622029, 0.329956, 1111.700000, 0.002783
330.044025, 36.589040, 0.329824, 1111.600000, 0.002666
329.898980, 36.556064, 0.329694, 1111.500000, 0.002550
329.754400, 36.523101, 0.329564, 1111.400000, 0.002436
329.610338, 36.490151, 0.329434, 1111.300000, 0.002323
329.466327, 36.457214, 0.329304, 1111.200000, 0.002212
329.322959, 36.424290, 0.329175, 1111.100000, 0.002103
329.180387, 36.391379, 0.329047, 1111.000000, 0.001995
329.037821, 36.358480, 0.328919, 1110.900000, 0.001888
328.895334, 36.325595, 0.328791, 1110.800000, 0.001784
328.753607, 36.292722, 0.328663, 1110.700000, 0.001681
328.612116, 36.259862, 0.328535, 1110.600000, 0.001580
328.471384, 36.227015, 0.328409, 1110.500000, 0.001480
328.331270, 36.194180, 0.328283, 1110.400000, 0.001383
328.191369, 36.161358, 0.328157, 1110.300000, 0.001288
328.051791, 36.128549, 0.328031, 1110.200000, 0.001194
327.912898, 36.095752, 0.327906, 1110.100000, 0.001103
327.774638, 36.062967, 0.327781, 1110.000000, 0.001014
327.636854, 36.030195, 0.327657, 1109.900000, 0.000927
327.499551, 35.997436, 0.327533, 1109.800000, 0.000843
327.362998, 35.964689, 0.327410, 1109.700000, 0.000761
327.226773, 35.931954, 0.327287, 1109.600000, 0.000681
327.091729, 35.899231, 0.327166, 1109.500000, 0.000605
326.957154, 35.866520, 0.327044, 1109.400000, 0.000531
326.823441, 35.833822, 0.326924, 1109.300000, 0.000460
326.690524, 35.801135, 0.326804, 1109.200000, 0.000392
326.558181, 35.768461, 0.326685, 1109.100000, 0.000328
326.426627, 35.735798, 0.326566, 1109.000000, 0.000268
326.296915, 35.703147, 0.326449, 1108.900000, 0.000211
326.167811, 35.670508, 0.326333, 1108.800000, 0.000159
326.039675, 35.637881, 0.326217, 1108.700000, 0.000112
325.913316, 35.605264, 0.326103, 1108.600000, 0.000071
325.788304, 35.572660, 0.325990, 1108.500000, 0.000036
325.665605, 35.540066, 0.325879, 1108.400000, 0.000010
325.547070, 35.507484, 0.325772, 1108.300000, 0.000000
325.430983, 35.474911, 0.325668, 1108.200000, 0.000000
325.314945, 35.442350, 0.325564, 1108.100000, 0.000000
325.198556, 35.409799, 0.325459, 1108.000000, 0.000000
325.082457, 35.377258, 0.325354, 1107.900000, 0.000000
324.966030, 35.344728, 0.325249, 1107.800000, 0.000000
324.850005, 35.312208, 0.325144, 1107.700000, 0.000000
324.733533, 35.279699, 0.325039, 1107.600000, 0.000000
324.617259, 35.247200, 0.324934, 1107.500000, 0.000000
324.501096, 35.214712, 0.324829, 1107.400000, 0.000000
324.384622, 35.182234, 0.324724, 1107.300000, 0.000000
324.268293, 35.149767, 0.324619, 1107.200000, 0.000000
324.151961, 35.117311, 0.324514, 1107.100000, 0.000000
324.035247, 35.084865, 0.324408, 1107.000000, 0.000000
323.918960, 35.052429, 0.324303, 1106.900000, 0.000000
323.802524, 35.020004, 0.324198, 1106.800000, 0.000000
323.685881, 34.987589, 0.324093, 1106.700000, 0.000000
323.569522, 34.955185, 0.323988, 1106.600000, 0.000000
323.452907, 34.922792, 0.323882, 1106.500000, 0.000000
323.336391, 34.890409, 0.323777, 1106.400000, 0.000000
323.219592, 34.858036, 0.323671, 1106.300000, 0.000000
323.103048, 34.825674, 0.323566, 1106.200000, 0.000000
322.986430, 34.793323, 0.323460, 1106.100000, 0.000000
322.869600, 34.760982, 0.323355, 1106.000000, 0.000000
322.753176, 34.728652, 0.323250, 1105.900000, 0.000000
322.636329, 34.696332, 0.323144, 1105.800000, 0.000000
322.519795, 34.664023, 0.323039, 1105.700000, 0.000000
322.403043, 34.631725, 0.322933, 1105.600000, 0.000000
322.286060, 34.599437, 0.322827, 1105.500000, 0.000000
322.169151, 34.567159, 0.322721, 1105.400000, 0.000000
322.052313, 34.534892, 0.322616, 1105.300000, 0.000000
321.935656, 34.502636, 0.322510, 1105.200000, 0.000000
321.818862, 34.470390, 0.322405, 1105.100000, 0.000000
321.701824, 34.438155, 0.322299, 1105.000000, 0.000000
321.584836, 34.405930, 0.322193, 1104.900000, 0.000000
321.467816, 34.373716, 0.322087, 1104.800000, 0.000000
321.350841, 34.341513, 0.321981, 1104.700000, 0.000000
321.234127, 34.309320, 0.321875, 1104.600000, 0.000000
321.116906, 34.277138, 0.321769, 1104.500000, 0.000000
320.999723, 34.244966, 0.321663, 1104.400000, 0.000000
320.882538, 34.212805, 0.321557, 1104.300000, 0.000000
320.765688, 34.180655, 0.321451, 1104.200000, 0.000000
320.648439, 34.148515, 0.321345, 1104.100000, 0.000000
320.531375, 34.116386, 0.321239, 1104.000000, 0.000000
320.414229, 34.084267, 0.321133, 1103.900000, 0.000000
320.296975, 34.052159, 0.321026, 1103.800000, 0.000000
320.179663, 34.020062, 0.320920, 1103.700000, 0.000000
320.062447, 33.987975, 0.320814, 1103.600000, 0.000000
319.945153, 33.955899, 0.320708, 1103.500000, 0.000000
319.827990, 33.923834, 0.320602, 1103.400000, 0.000000
319.710534, 33.891779, 0.320495, 1103.300000, 0.000000
319.593169, 33.859734, 0.320389, 1103.200000, 0.000000
319.476170, 33.827701, 0.320283, 1103.100000, 0.000000
319.358495, 33.795678, 0.320176, 1103.000000, 0.000000
319.240833, 33.763666, 0.320069, 1102.900000, 0.000000
319.123557, 33.731664, 0.319963, 1102.800000, 0.000000
319.006295, 33.699673, 0.319857, 1102.700000, 0.000000
318.888453, 33.667693, 0.319750, 1102.600000, 0.000000
318.770937, 33.635723, 0.319643, 1102.500000, 0.000000
318.653397, 33.603764, 0.319536, 1102.400000, 0.000000
318.535964, 33.571816, 0.319430, 1102.300000, 0.000000
318.418525, 33.539878, 0.319324, 1102.200000, 0.000000
318.300804, 33.507951, 0.319217, 1102.100000, 0.000000
318.183455, 33.476035, 0.319110, 1102.000000, 0.000000
318.065420, 33.444129, 0.319003, 1101.900000, 0.000000
317.947801, 33.412234, 0.318896, 1101.800000, 0.000000
317.829860, 33.380350, 0.318789, 1101.700000, 0.000000
317.712105, 33.348476, 0.318682, 1101.600000, 0.000000
317.594479, 33.316613, 0.318576, 1101.500000, 0.000000
317.476605, 33.284761, 0.318469, 1101.400000, 0.000000
317.358954, 33.252919, 0.318362, 1101.300000, 0.000000
317.240785, 33.221088, 0.318254, 1101.200000, 0.000000
317.122874, 33.189268, 0.318147, 1101.100000, 0.000000
317.005011, 33.157459, 0.318040, 1101.000000, 0.000000
316.886939, 33.125660, 0.317933, 1100.900000, 0.000000
316.769166, 33.093872, 0.317826, 1100.800000, 0.000000
316.651369, 33.062095, 0.317719, 1100.700000, 0.000000
316.533128, 33.030328, 0.317611, 1100.600000, 0.000000
316.415356, 32.998573, 0.317505, 1100.500000, 0.000000
316.297524, 32.966827, 0.317398, 1100.400000, 0.000000
316.179000, 32.935093, 0.317290, 1100.300000, 0.000000
316.060917, 32.903369, 0.317182, 1100.200000, 0.000000
315.942797, 32.871656, 0.317075, 1100.100000, 0.000000
315.824701, 32.839954, 0.316968, 1100.000000, 0.000000
315.706611, 32.808263, 0.316860, 1099.900000, 0.000000
315.588402, 32.776582, 0.316753, 1099.800000, 0.000000
315.470336, 32.744912, 0.316646, 1099.700000, 0.000000
315.351935, 32.713253, 0.316538, 1099.600000, 0.000000
315.233701, 32.681605, 0.316431, 1099.500000, 0.000000
315.115229, 32.649967, 0.316323, 1099.400000, 0.000000
314.997107, 32.618340, 0.316215, 1099.300000, 0.000000
314.878578, 32.586724, 0.316107, 1099.200000, 0.000000
314.760295, 32.555119, 0.316000, 1099.100000, 0.000000
314.641722, 32.523524, 0.315892, 1099.000000, 0.000000
314.523115, 32.491940, 0.315784, 1098.900000, 0.000000
314.404668, 32.460367, 0.315676, 1098.800000, 0.000000
314.286167, 32.428805, 0.315568, 1098.700000, 0.000000
314.167691, 32.397253, 0.315460, 1098.600000, 0.000000
314.049171, 32.365713, 0.315353, 1098.500000, 0.000000
313.930408, 32.334183, 0.315244, 1098.400000, 0.000000
313.812000, 32.302664, 0.315137, 1098.300000, 0.000000
313.693473, 32.271155, 0.315029, 1098.200000, 0.000000
313.574924, 32.239658, 0.314921, 1098.100000, 0.000000
313.455659, 32.208171, 0.314812, 1098.000000, 0.000000
313.337319, 32.176695, 0.314704, 1097.900000, 0.000000
313.218359, 32.145230, 0.314596, 1097.800000, 0.000000
313.099960, 32.113776, 0.314488, 1097.700000, 0.000000
312.980984, 32.082333, 0.314380, 1097.600000, 0.000000
312.862059, 32.050900, 0.314271, 1097.500000, 0.000000
312.743450, 32.019478, 0.314163, 1097.400000, 0.000000
312.624642, 31.988067, 0.314055, 1097.300000, 0.000000
312.505684, 31.956667, 0.313947, 1097.200000, 0.000000
312.386974, 31.925278, 0.313839, 1097.100000, 0.000000
312.267607, 31.893900, 0.313730, 1097.000000, 0.000000
312.148832, 31.862532, 0.313621, 1096.900000, 0.000000
312.029776, 31.831175, 0.313513, 1096.800000, 0.000000
311.910794, 31.799830, 0.313404, 1096.700000, 0.000000
311.791448, 31.768494, 0.313295, 1096.600000, 0.000000
311.672561, 31.737170, 0.313187, 1096.500000, 0.000000
311.553447, 31.705857, 0.313078, 1096.400000, 0.000000
311.434060, 31.674555, 0.312969, 1096.300000, 0.000000
311.315147, 31.643263, 0.312861, 1096.200000, 0.000000
311.195708, 31.611982, 0.312752, 1096.100000, 0.000000
311.076451, 31.580713, 0.312643, 1096.000000, 0.000000
310.957377, 31.549454, 0.312535, 1095.900000, 0.000000
310.838187, 31.518206, 0.312426, 1095.800000, 0.000000
310.719255, 31.486968, 0.312318, 1095.700000, 0.000000
310.599526, 31.455742, 0.312208, 1095.600000, 0.000000
310.480028, 31.424527, 0.312099, 1095.500000, 0.000000
310.360888, 31.393322, 0.311990, 1095.400000, 0.000000
310.241484, 31.362129, 0.311881, 1095.300000, 0.000000
310.122052, 31.330946, 0.311772, 1095.200000, 0.000000
310.002515, 31.299774, 0.311663, 1095.100000, 0.000000
309.883284, 31.268613, 0.311554, 1095.000000, 0.000000
309.763536, 31.237463, 0.311445, 1094.900000, 0.000000
309.644019, 31.206324, 0.311336, 1094.800000, 0.000000
309.524387, 31.175196, 0.311226, 1094.700000, 0.000000
309.404857, 31.144079, 0.311117, 1094.600000, 0.000000
309.285111, 31.112973, 0.311008, 1094.500000, 0.000000
309.165677, 31.081877, 0.310899, 1094.400000, 0.000000
309.045758, 31.050793, 0.310789, 1094.300000, 0.000000
308.925941, 31.019719, 0.310679, 1094.200000, 0.000000
308.806634, 30.988657, 0.310571, 1094.100000, 0.000000
308.686709, 30.957605, 0.310461, 1094.000000, 0.000000
308.566623, 30.926565, 0.310351, 1093.900000, 0.000000
308.446794, 30.895535, 0.310241, 1093.800000, 0.000000
308.326938, 30.864516, 0.310132, 1093.700000, 0.000000
308.207316, 30.833509, 0.310023, 1093.600000, 0.000000
308.087443, 30.802512, 0.309913, 1093.500000, 0.000000
307.967556, 30.771526, 0.309804, 1093.400000, 0.000000
307.847577, 30.740551, 0.309694, 1093.300000, 0.000000
307.727396, 30.709587, 0.309584, 1093.200000, 0.000000
307.607219, 30.678634, 0.309474, 1093.100000, 0.000000
307.487239, 30.647692, 0.309364, 1093.000000, 0.000000
307.367336, 30.616762, 0.309254, 1092.900000, 0.000000
307.246776, 30.585842, 0.309144, 1092.800000, 0.000000
307.127080, 30.554933, 0.309034, 1092.700000, 0.000000
307.006931, 30.524035, 0.308925, 1092.600000, 0.000000
306.886910, 30.493148, 0.308815, 1092.500000, 0.000000
306.766600, 30.462272, 0.308705, 1092.400000, 0.000000
306.646029, 30.431407, 0.308594, 1092.300000, 0.000000
306.525895, 30.400553, 0.308484, 1092.200000, 0.000000
306.405659, 30.369710, 0.308374, 1092.100000, 0.000000
306.285283, 30.338878, 0.308264, 1092.000000, 0.000000
306.164787, 30.308057, 0.308153, 1091.900000, 0.000000
306.044407, 30.277247, 0.308043, 1091.800000, 0.000000
305.924029, 30.246448, 0.307933, 1091.700000, 0.000000
305.803750, 30.215661, 0.307823, 1091.600000, 0.000000
305.683421, 30.184884, 0.307713, 1091.500000, 0.000000
305.562816, 30.154118, 0.307602, 1091.400000, 0.000000
305.442041, 30.123363, 0.307491, 1091.300000, 0.000000
305.321379, 30.092620, 0.307381, 1091.200000, 0.000000
305.200779, 30.061887, 0.307270, 1091.100000, 0.000000
305.080331, 30.031166, 0.307160, 1091.000000, 0.000000
304.959715, 30.000455, 0.307049, 1090.900000, 0.000000
304.839256, 29.969756, 0.306939, 1090.800000, 0.000000
304.718212, 29.939067, 0.306828, 1090.700000, 0.000000
304.597523, 29.908390, 0.306717, 1090.600000, 0.000000
304.476874, 29.877724, 0.306607, 1090.500000, 0.000000
304.356015, 29.847069, 0.306496, 1090.400000, 0.000000
304.235572, 29.816425, 0.306386, 1090.300000, 0.000000
304.114290, 29.785792, 0.306274, 1090.200000, 0.000000
303.993524, 29.755170, 0.306163, 1090.100000, 0.000000
303.872310, 29.724559, 0.306052, 1090.000000, 0.000000
303.751671, 29.693959, 0.305941, 1089.900000, 0.000000
303.630971, 29.663371, 0.305831, 1089.800000, 0.000000
303.509648, 29.632793, 0.305719, 1089.700000, 0.000000
303.388741, 29.602227, 0.305608, 1089.600000, 0.000000
303.267616, 29.571671, 0.305497, 1089.500000, 0.000000
303.146644, 29.541127, 0.305386, 1089.400000, 0.000000
303.025402, 29.510594, 0.305275, 1089.300000, 0.000000
302.904355, 29.480072, 0.305164, 1089.200000, 0.000000
302.783039, 29.449561, 0.305052, 1089.100000, 0.000000
302.661791, 29.419062, 0.304941, 1089.000000, 0.000000
302.540674, 29.388573, 0.304830, 1088.900000, 0.000000
302.419528, 29.358096, 0.304719, 1088.800000, 0.000000
302.298231, 29.327629, 0.304607, 1088.700000, 0.000000
302.176715, 29.297174, 0.304495, 1088.600000, 0.000000
302.055608, 29.266730, 0.304384, 1088.500000, 0.000000
301.934162, 29.236297, 0.304273, 1088.400000, 0.000000
301.812401, 29.205876, 0.304161, 1088.300000, 0.000000
301.691152, 29.175465, 0.304049, 1088.200000, 0.000000
301.569595, 29.145066, 0.303938, 1088.100000, 0.000000
301.448092, 29.114677, 0.303826, 1088.000000, 0.000000
301.326809, 29.084300, 0.303715, 1087.900000, 0.000000
301.205042, 29.053934, 0.303602, 1087.800000, 0.000000
301.083746, 29.023580, 0.303491, 1087.700000, 0.000000
300.962116, 28.993236, 0.303379, 1087.600000, 0.000000
300.840342, 28.962904, 0.303267, 1087.500000, 0.000000
300.718662, 28.932583, 0.303155, 1087.400000, 0.000000
300.596852, 28.902273, 0.303043, 1087.300000, 0.000000
300.474792, 28.871974, 0.302931, 1087.200000, 0.000000
300.353256, 28.841686, 0.302819, 1087.100000, 0.000000
300.231478, 28.811410, 0.302707, 1087.000000, 0.000000
300.110065, 28.781145, 0.302596, 1086.900000, 0.000000
299.987853, 28.750891, 0.302483, 1086.800000, 0.000000
299.866062, 28.720648, 0.302371, 1086.700000, 0.000000
299.744186, 28.690417, 0.302259, 1086.600000, 0.000000
299.622232, 28.660196, 0.302147, 1086.500000, 0.000000
299.500425, 28.629987, 0.302035, 1086.400000, 0.000000
299.378474, 28.599789, 0.301923, 1086.300000, 0.000000
299.256445, 28.569603, 0.301810, 1086.200000, 0.000000
299.134137, 28.539427, 0.301697, 1086.100000, 0.000000
299.011973, 28.509263, 0.301585, 1086.000000, 0.000000
298.889975, 28.479110, 0.301473, 1085.900000, 0.000000
298.767810, 28.448969, 0.301360, 1085.800000, 0.000000
298.645302, 28.418838, 0.301247, 1085.700000, 0.000000
298.523153, 28.388719, 0.301135, 1085.600000, 0.000000
298.400895, 28.358611, 0.301022, 1085.500000, 0.000000
298.278745, 28.328515, 0.300910, 1085.400000, 0.000000
298.156381, 28.298430, 0.300797, 1085.300000, 0.000000
298.034216, 28.268355, 0.300684, 1085.200000, 0.000000
297.911530, 28.238293, 0.300571, 1085.100000, 0.000000
297.788890, 28.208241, 0.300458, 1085.000000, 0.000000
297.666693, 28.178201, 0.300345, 1084.900000, 0.000000
297.543961, 28.148172, 0.300232, 1084.800000, 0.000000
297.421655, 28.118154, 0.300119, 1084.700000, 0.000000
297.299104, 28.088148, 0.300007, 1084.600000, 0.000000
297.176524, 28.058153, 0.299893, 1084.500000, 0.000000
297.054202, 28.028169, 0.299781, 1084.400000, 0.000000
296.931427, 27.998197, 0.299668, 1084.300000, 0.000000
296.808828, 27.968236, 0.299555, 1084.200000, 0.000000
296.686113, 27.938286, 0.299441, 1084.100000, 0.000000
296.563430, 27.908347, 0.299328, 1084.000000, 0.000000
296.440820, 27.878420, 0.299215, 1083.900000, 0.000000
296.317714, 27.848504, 0.299101, 1083.800000, 0.000000
296.195088, 27.818600, 0.298988, 1083.700000, 0.000000
296.072408, 27.788707, 0.298875, 1083.600000, 0.000000
295.949237, 27.758825, 0.298761, 1083.500000, 0.000000
295.826080, 27.728954, 0.298648, 1083.400000, 0.000000
295.703251, 27.699095, 0.298534, 1083.300000, 0.000000
295.580229, 27.669247, 0.298421, 1083.200000, 0.000000
295.457536, 27.639411, 0.298308, 1083.100000, 0.000000
295.334320, 27.609586, 0.298194, 1083.000000, 0.000000
295.211012, 27.579772, 0.298080, 1082.900000, 0.000000
295.087931, 27.549970, 0.297966, 1082.800000, 0.000000
294.964895, 27.520179, 0.297852, 1082.700000, 0.000000
294.841943, 27.490399, 0.297739, 1082.600000, 0.000000
294.718867, 27.460631, 0.297625, 1082.500000, 0.000000
294.595474, 27.430874, 0.297511, 1082.400000, 0.000000
294.472196, 27.401129, 0.297397, 1082.300000, 0.000000
294.349152, 27.371395, 0.297284, 1082.200000, 0.000000
294.225655, 27.341672, 0.297170, 1082.100000, 0.000000
294.102424, 27.311961, 0.297056, 1082.000000, 0.000000
293.979062, 27.282261, 0.296942, 1081.900000, 0.000000
293.855275, 27.252572, 0.296827, 1081.800000, 0.000000
293.731863, 27.222895, 0.296713, 1081.700000, 0.000000
293.608282, 27.193230, 0.296599, 1081.600000, 0.000000
293.484566, 27.163575, 0.296484, 1081.500000, 0.000000
293.361339, 27.133933, 0.296371, 1081.400000, 0.000000
293.237690, 27.104301, 0.296256, 1081.300000, 0.000000
293.113978, 27.074681, 0.296142, 1081.200000, 0.000000
292.990430, 27.045073, 0.296028, 1081.100000, 0.000000
292.866642, 27.015476, 0.295913, 1081.000000, 0.000000
292.743217, 26.985890, 0.295799, 1080.900000, 0.000000
292.619347, 26.956316, 0.295684, 1080.800000, 0.000000
292.495655, 26.926753, 0.295570, 1080.700000, 0.000000
292.371888, 26.897202, 0.295455, 1080.600000, 0.000000
292.247790, 26.867662, 0.295340, 1080.500000, 0.000000
292.124044, 26.838134, 0.295226, 1080.400000, 0.000000
291.999757, 26.808617, 0.295111, 1080.300000, 0.000000
291.875812, 26.779112, 0.294996, 1080.200000, 0.000000
291.751843, 26.749618, 0.294881, 1080.100000, 0.000000
291.628072, 26.720135, 0.294767, 1080.000000, 0.000000
291.503733, 26.690664, 0.294651, 1079.900000, 0.000000
291.380019, 26.661205, 0.294537, 1079.800000, 0.000000
291.255746, 26.631757, 0.294422, 1079.700000, 0.000000
291.131778, 26.602320, 0.294307, 1079.600000, 0.000000
291.007562, 26.572895, 0.294192, 1079.500000, 0.000000
290.883497, 26.543482, 0.294077, 1079.400000, 0.000000
290.758873, 26.514080, 0.293962, 1079.300000, 0.000000
290.634777, 26.484689, 0.293847, 1079.200000, 0.000000
290.510434, 26.455310, 0.293731, 1079.100000, 0.000000
290.386172, 26.425943, 0.293616, 1079.000000, 0.000000
290.261743, 26.396587, 0.293501, 1078.900000, 0.000000
290.137470, 26.367243, 0.293386, 1078.800000, 0.000000
290.012550, 26.337910, 0.293270, 1078.700000, 0.000000
289.888320, 26.308589, 0.293155, 1078.600000, 0.000000
289.763687, 26.279279, 0.293039, 1078.500000, 0.000000
289.639423, 26.249981, 0.292924, 1078.400000, 0.000000
289.514859, 26.220694, 0.292809, 1078.300000, 0.000000
289.390240, 26.191419, 0.292693, 1078.200000, 0.000000
289.265258, 26.162155, 0.292577, 1078.100000, 0.000000
289.140581, 26.132903, 0.292461, 1078.000000, 0.000000
289.016103, 26.103663, 0.292346, 1077.900000, 0.000000
288.891495, 26.074434, 0.292230, 1077.800000, 0.000000
288.766639, 26.045217, 0.292115, 1077.700000, 0.000000
288.641503, 26.016011, 0.291998, 1077.600000, 0.000000
288.516905, 25.986817, 0.291883, 1077.500000, 0.000000
288.391729, 25.957635, 0.291766, 1077.400000, 0.000000
288.266960, 25.928464, 0.291651, 1077.300000, 0.000000
288.141981, 25.899304, 0.291535, 1077.200000, 0.000000
288.017064, 25.870157, 0.291419, 1077.100000, 0.000000
287.891872, 25.841021, 0.291302, 1077.000000, 0.000000
287.766896, 25.811896, 0.291186, 1076.900000, 0.000000
287.641836, 25.782783, 0.291070, 1076.800000, 0.000000
287.516640, 25.753682, 0.290954, 1076.700000, 0.000000
287.391304, 25.724592, 0.290837, 1076.600000, 0.000000
287.266612, 25.695514, 0.290722, 1076.500000, 0.000000
287.141280, 25.666448, 0.290605, 1076.400000, 0.000000
287.015951, 25.637393, 0.290489, 1076.300000, 0.000000
286.890758, 25.608350, 0.290373, 1076.200000, 0.000000
286.765202, 25.579319, 0.290256, 1076.100000, 0.000000
286.640026, 25.550299, 0.290140, 1076.000000, 0.000000
286.514461, 25.521291, 0.290023, 1075.900000, 0.000000
286.389056, 25.492294, 0.289906, 1075.800000, 0.000000
286.263669, 25.463309, 0.289790, 1075.700000, 0.000000
286.137819, 25.434336, 0.289673, 1075.600000, 0.000000
286.012268, 25.405375, 0.289556, 1075.500000, 0.000000
285.886768, 25.376425, 0.289439, 1075.400000, 0.000000
285.761293, 25.347487, 0.289323, 1075.300000, 0.000000
285.635743, 25.318560, 0.289206, 1075.200000, 0.000000
285.509737, 25.289646, 0.289089, 1075.100000, 0.000000
285.384328, 25.260743, 0.288972, 1075.000000, 0.000000
285.258490, 25.231851, 0.288855, 1074.900000, 0.000000
285.132853, 25.202971, 0.288738, 1074.800000, 0.000000
285.006723, 25.174103, 0.288621, 1074.700000, 0.000000
284.880966, 25.145247, 0.288504, 1074.600000, 0.000000
284.755116, 25.116403, 0.288387, 1074.500000, 0.000000
284.629348, 25.087570, 0.288270, 1074.400000, 0.000000
284.503335, 25.058749, 0.288152, 1074.300000, 0.000000
284.377194, 25.029939, 0.288035, 1074.200000, 0.000000
284.251279, 25.001142, 0.287918, 1074.100000, 0.000000
284.124982, 24.972356, 0.287800, 1074.000000, 0.000000
283.999070, 24.943582, 0.287683, 1073.900000, 0.000000
283.873246, 24.914819, 0.287566, 1073.800000, 0.000000
283.746651, 24.886068, 0.287448, 1073.700000, 0.000000
283.620596, 24.857330, 0.287330, 1073.600000, 0.000000
283.494132, 24.828602, 0.287212, 1073.500000, 0.000000
283.367989, 24.799887, 0.287095, 1073.400000, 0.000000
283.241270, 24.771183, 0.286977, 1073.300000, 0.000000
283.115632, 24.742491, 0.286860, 1073.200000, 0.000000
282.989205, 24.713811, 0.286742, 1073.100000, 0.000000
282.862415, 24.685143, 0.286624, 1073.000000, 0.000000
282.735975, 24.656487, 0.286506, 1072.900000, 0.000000
282.609467, 24.627842, 0.286388, 1072.800000, 0.000000
282.483084, 24.599209, 0.286270, 1072.700000, 0.000000
282.356430, 24.570588, 0.286152, 1072.600000, 0.000000
282.229619, 24.541978, 0.286034, 1072.500000, 0.000000
282.103328, 24.513381, 0.285916, 1072.400000, 0.000000
281.976310, 24.484795, 0.285798, 1072.300000, 0.000000
281.849409, 24.456221, 0.285679, 1072.200000, 0.000000
281.722489, 24.427659, 0.285561, 1072.100000, 0.000000
281.596459, 24.399109, 0.285444, 1072.000000, 0.000000
281.469263, 24.370570, 0.285325, 1071.900000, 0.000000
281.342607, 24.342044, 0.285207, 1071.800000, 0.000000
281.215512, 24.313529, 0.285088, 1071.700000, 0.000000
281.088256, 24.285026, 0.284969, 1071.600000, 0.000000
280.961521, 24.256535, 0.284851, 1071.500000, 0.000000
280.834627, 24.228056, 0.284733, 1071.400000, 0.000000
280.707597, 24.199588, 0.284614, 1071.300000, 0.000000
280.580230, 24.171133, 0.284495, 1071.200000, 0.000000
280.453268, 24.142689, 0.284377, 1071.100000, 0.000000
280.326088, 24.114258, 0.284258, 1071.000000, 0.000000
280.198775, 24.085838, 0.284139, 1070.900000, 0.000000
280.071252, 24.057430, 0.284020, 1070.800000, 0.000000
279.944606, 24.029034, 0.283902, 1070.700000, 0.000000
279.817257, 24.000649, 0.283783, 1070.600000, 0.000000
279.690003, 23.972277, 0.283664, 1070.500000, 0.000000
279.562128, 23.943917, 0.283544, 1070.400000, 0.000000
279.434567, 23.915568, 0.283425, 1070.300000, 0.000000
279.307431, 23.887231, 0.283306, 1070.200000, 0.000000
279.179778, 23.858907, 0.283187, 1070.100000, 0.000000
279.052531, 23.830594, 0.283068, 1070.000000, 0.000000
278.924728, 23.802293, 0.282949, 1069.900000, 0.000000
278.797306, 23.774004, 0.282830, 1069.800000, 0.000000
278.669266, 23.745727, 0.282710, 1069.700000, 0.000000
278.541700, 23.717462, 0.282591, 1069.600000, 0.000000
278.414070, 23.689209, 0.282471, 1069.500000, 0.000000
278.286559, 23.660968, 0.282352, 1069.400000, 0.000000
278.158394, 23.632738, 0.282232, 1069.300000, 0.000000
