# energy density [MeV fm-3], pressure [MeV fm-3], baryon density [1/fm-3], chemical potential [MeV], strangeness fraction [admin]
417.126420, 52.217988, 0.407559, 1151.600000, 0.089516
416.935147, 52.177240, 0.407392, 1151.500000, 0.089306
416.744249, 52.136509, 0.407227, 1151.400000, 0.089096
416.553128, 52.095795, 0.407061, 1151.300000, 0.088886
416.361553, 52.055097, 0.406894, 1151.200000, 0.088676
416.170597, 52.014416, 0.406728, 1151.100000, 0.088466
415.979743, 51.973752, 0.406563, 1151.000000, 0.088256
415.788507, 51.933104, 0.406396, 1150.900000, 0.088046
415.597305, 51.892472, 0.406230, 1150.800000, 0.087836
415.406651, 51.851857, 0.406065, 1150.700000, 0.087626
415.214983, 51.811259, 0.405898, 1150.600000, 0.087415
415.024631, 51.770678, 0.405733, 1150.500000, 0.087205
414.833470, 51.730113, 0.405567, 1150.400000, 0.086994
414.642128, 51.689564, 0.405400, 1150.300000, 0.086784
414.450935, 51.649033, 0.405233, 1150.200000, 0.086573
414.259911, 51.608518, 0.405067, 1150.100000, 0.086362
414.068780, 51.568019, 0.404901, 1150.000000, 0.086152
413.878183, 51.527537, 0.404736, 1149.900000, 0.085941
413.686972, 51.487072, 0.404569, 1149.800000, 0.085730
413.496016, 51.446623, 0.404403, 1149.700000, 0.085519
413.305108, 51.406191, 0.404237, 1149.600000, 0.085308
413.113917, 51.365776, 0.404071, 1149.500000, 0.085097
412.922995, 51.325377, 0.403905, 1149.400000, 0.084886
412.732314, 51.284995, 0.403739, 1149.300000, 0.084675
412.541396, 51.244629, 0.403573, 1149.200000, 0.084464
412.350672, 51.204280, 0.403407, 1149.100000, 0.084253
412.159505, 51.163948, 0.403241, 1149.000000, 0.084042
411.968704, 51.123632, 0.403075, 1148.900000, 0.083830
411.777862, 51.083333, 0.402908, 1148.800000, 0.083619
411.586717, 51.043050, 0.402742, 1148.700000, 0.083407
411.395723, 51.002784, 0.402576, 1148.600000, 0.083196
411.204412, 50.962535, 0.402409, 1148.500000, 0.082984
411.014162, 50.922302, 0.402243, 1148.400000, 0.082773
410.823067, 50.882086, 0.402077, 1148.300000, 0.082561
410.632405, 50.841887, 0.401911, 1148.200000, 0.082349
410.441462, 50.801704, 0.401745, 1148.100000, 0.082137
410.250886, 50.761538, 0.401579, 1148.000000, 0.081926
410.059704, 50.721388, 0.401412, 1147.900000, 0.081714
409.869156, 50.681255, 0.401246, 1147.800000, 0.081502
409.678014, 50.641139, 0.401079, 1147.700000, 0.081290
409.486933, 50.601039, 0.400913, 1147.600000, 0.081077
409.296426, 50.560956, 0.400747, 1147.500000, 0.080865
409.105982, 50.520890, 0.400581, 1147.400000, 0.080653
408.914664, 50.480840, 0.400414, 1147.300000, 0.080441
408.724253, 50.440807, 0.400248, 1147.200000, 0.080229
408.533610, 50.400790, 0.400082, 1147.100000, 0.080016
408.342879, 50.360790, 0.399916, 1147.000000, 0.079804
408.152233, 50.320807, 0.399750, 1146.900000, 0.079592
407.960891, 50.280840, 0.399583, 1146.800000, 0.079379
407.770489, 50.240890, 0.399417, 1146.700000, 0.079166
407.580006, 50.200957, 0.399251, 1146.600000, 0.078954
407.389058, 50.161040, 0.399084, 1146.500000, 0.078741
407.197863, 50.121140, 0.398917, 1146.400000, 0.078528
407.007221, 50.081256, 0.398751, 1146.300000, 0.078315
406.816739, 50.041390, 0.398585, 1146.200000, 0.078102
406.626361, 50.001539, 0.398419, 1146.100000, 0.077890
406.435565, 49.961706, 0.398252, 1146.000000, 0.077677
406.245335, 49.921889, 0.398086, 1145.900000, 0.077464
406.054557, 49.882089, 0.397920, 1145.800000, 0.077251
405.863580, 49.842305, 0.397753, 1145.700000, 0.077038
405.673043, 49.802538, 0.397587, 1145.600000, 0.076825
405.482533, 49.762787, 0.397420, 1145.500000, 0.076611
405.292551, 49.723054, 0.397255, 1145.400000, 0.076399
405.101279, 49.683336, 0.397087, 1145.300000, 0.076185
404.910949, 49.643636, 0.396921, 1145.200000, 0.075972
404.720006, 49.603952, 0.396754, 1145.100000, 0.075758
404.530253, 49.564285, 0.396589, 1145.000000, 0.075545
404.339274, 49.524634, 0.396422, 1144.900000, 0.075331
404.148652, 49.485000, 0.396256, 1144.800000, 0.075118
403.958428, 49.445383, 0.396090, 1144.700000, 0.074905
403.768066, 49.405782, 0.395923, 1144.600000, 0.074691
403.577216, 49.366198, 0.395756, 1144.500000, 0.074477
403.386788, 49.326631, 0.395590, 1144.400000, 0.074264
403.196184, 49.287080, 0.395423, 1144.300000, 0.074050
403.005952, 49.247546, 0.395257, 1144.200000, 0.073836
402.815658, 49.208029, 0.395091, 1144.100000, 0.073622
402.625447, 49.168528, 0.394925, 1144.000000, 0.073409
402.434851, 49.129044, 0.394758, 1143.900000, 0.073195
402.244537, 49.089576, 0.394592, 1143.800000, 0.072981
402.053765, 49.050125, 0.394425, 1143.700000, 0.072767
401.863972, 49.010691, 0.394259, 1143.600000, 0.072553
401.673301, 48.971273, 0.394092, 1143.500000, 0.072339
401.483063, 48.931872, 0.393926, 1143.400000, 0.072125
401.292431, 48.892488, 0.393759, 1143.300000, 0.071910
401.102350, 48.853121, 0.393593, 1143.200000, 0.071696
400.912175, 48.813770, 0.393426, 1143.100000, 0.071482
400.721810, 48.774435, 0.393260, 1143.000000, 0.071268
400.531875, 48.735117, 0.393094, 1142.900000, 0.071054
400.341840, 48.695816, 0.392928, 1142.800000, 0.070840
400.151348, 48.656532, 0.392761, 1142.700000, 0.070625
399.961060, 48.617264, 0.392594, 1142.600000, 0.070411
399.770592, 48.578013, 0.392427, 1142.500000, 0.070196
399.580586, 48.538779, 0.392261, 1142.400000, 0.069982
399.390643, 48.499561, 0.392095, 1142.300000, 0.069767
399.200056, 48.460359, 0.391928, 1142.200000, 0.069553
399.009802, 48.421175, 0.391761, 1142.100000, 0.069338
398.820377, 48.382007, 0.391596, 1142.000000, 0.069124
398.629683, 48.342856, 0.391428, 1141.900000, 0.068909
398.440366, 48.303721, 0.391263, 1141.800000, 0.068695
398.250400, 48.264603, 0.391097, 1141.700000, 0.068480
398.059466, 48.225502, 0.390929, 1141.600000, 0.068265
397.869646, 48.186417, 0.390763, 1141.500000, 0.068050
397.679484, 48.147349, 0.390596, 1141.400000, 0.067835
397.489923, 48.108298, 0.390430, 1141.300000, 0.067621
397.299507, 48.069263, 0.390263, 1141.200000, 0.067406
397.109852, 48.030245, 0.390097, 1141.100000, 0.067191
396.919807, 47.991244, 0.389931, 1141.000000, 0.066976
396.729737, 47.952259, 0.389764, 1140.900000, 0.066761
396.540220, 47.913291, 0.389598, 1140.800000, 0.066546
396.349908, 47.874339, 0.389431, 1140.700000, 0.066331
396.160094, 47.835404, 0.389265, 1140.600000, 0.066116
395.970450, 47.796486, 0.389099, 1140.500000, 0.065901
395.780285, 47.757585, 0.388932, 1140.400000, 0.065686
395.590308, 47.718700, 0.388765, 1140.300000, 0.065471
395.400816, 47.679831, 0.388599, 1140.200000, 0.065256
395.211412, 47.640980, 0.388433, 1140.100000, 0.065041
395.021311, 47.602145, 0.388266, 1140.000000, 0.064826
394.831458, 47.563327, 0.388099, 1139.900000, 0.064611
394.641824, 47.524525, 0.387933, 1139.800000, 0.064395
394.452460, 47.485740, 0.387767, 1139.700000, 0.064181
394.262031, 47.446971, 0.387600, 1139.600000, 0.063965
394.072339, 47.408220, 0.387433, 1139.500000, 0.063749
393.883132, 47.369485, 0.387267, 1139.400000, 0.063535
393.693538, 47.330766, 0.387101, 1139.300000, 0.063319
393.503726, 47.292064, 0.386934, 1139.200000, 0.063104
393.314340, 47.253379, 0.386768, 1139.100000, 0.062889
393.124927, 47.214711, 0.386602, 1139.000000, 0.062673
392.935663, 47.176059, 0.386436, 1138.900000, 0.062458
392.745342, 47.137424, 0.386268, 1138.800000, 0.062242
392.556029, 47.098805, 0.386102, 1138.700000, 0.062027
392.366434, 47.060203, 0.385936, 1138.600000, 0.061812
392.176952, 47.021618, 0.385769, 1138.500000, 0.061596
391.987247, 46.983049, 0.385602, 1138.400000, 0.061381
391.798510, 46.944497, 0.385437, 1138.300000, 0.061166
391.608882, 46.905962, 0.385270, 1138.200000, 0.060950
391.419543, 46.867443, 0.385104, 1138.100000, 0.060735
391.229992, 46.828941, 0.384937, 1138.000000, 0.060519
391.040572, 46.790455, 0.384771, 1137.900000, 0.060304
390.851479, 46.751987, 0.384605, 1137.800000, 0.060088
390.661918, 46.713534, 0.384438, 1137.700000, 0.059873
390.472455, 46.675099, 0.384271, 1137.600000, 0.059657
390.282959, 46.636680, 0.384105, 1137.500000, 0.059441
390.094542, 46.598278, 0.383940, 1137.400000, 0.059226
389.904966, 46.559892, 0.383773, 1137.300000, 0.059011
389.715740, 46.521523, 0.383606, 1137.200000, 0.058795
389.526645, 46.483171, 0.383440, 1137.100000, 0.058579
389.337479, 46.444835, 0.383274, 1137.000000, 0.058364
389.148466, 46.406516, 0.383107, 1136.900000, 0.058148
388.959303, 46.368213, 0.382941, 1136.800000, 0.057933
388.770379, 46.329928, 0.382775, 1136.700000, 0.057717
388.581341, 46.291658, 0.382609, 1136.600000, 0.057502
388.391877, 46.253406, 0.382442, 1136.500000, 0.057286
388.203052, 46.215170, 0.382276, 1136.400000, 0.057071
388.014057, 46.176951, 0.382109, 1136.300000, 0.056855
387.825093, 46.138748, 0.381943, 1136.200000, 0.056639
387.636317, 46.100562, 0.381777, 1136.100000, 0.056424
387.447524, 46.062392, 0.381611, 1136.000000, 0.056209
387.258461, 46.024240, 0.381444, 1135.900000, 0.055993
387.069693, 45.986103, 0.381278, 1135.800000, 0.055777
386.880902, 45.947984, 0.381112, 1135.700000, 0.055562
386.692276, 45.909881, 0.380946, 1135.600000, 0.055346
386.503596, 45.871795, 0.380780, 1135.500000, 0.055131
386.314610, 45.833725, 0.380613, 1135.400000, 0.054915
386.126020, 45.795672, 0.380447, 1135.300000, 0.054700
385.937522, 45.757635, 0.380281, 1135.200000, 0.054485
385.748322, 45.719616, 0.380114, 1135.100000, 0.054269
385.560016, 45.681612, 0.379948, 1135.000000, 0.054053
385.371012, 45.643626, 0.379782, 1134.900000, 0.053838
385.182713, 45.605656, 0.379616, 1134.800000, 0.053623
384.994401, 45.567703, 0.379450, 1134.700000, 0.053407
384.805626, 45.529766, 0.379284, 1134.600000, 0.053192
384.617106, 45.491846, 0.379117, 1134.500000, 0.052976
384.428621, 45.453942, 0.378951, 1134.400000, 0.052761
384.240242, 45.416055, 0.378785, 1134.300000, 0.052546
384.052188, 45.378185, 0.378620, 1134.200000, 0.052330
383.863443, 45.340331, 0.378453, 1134.100000, 0.052115
383.675531, 45.302494, 0.378287, 1134.000000, 0.051900
383.486532, 45.264674, 0.378120, 1133.900000, 0.051684
383.298834, 45.226870, 0.377955, 1133.800000, 0.051469
383.110669, 45.189083, 0.377789, 1133.700000, 0.051254
382.922550, 45.151312, 0.377623, 1133.600000, 0.051039
382.734186, 45.113558, 0.377457, 1133.500000, 0.050824
382.545895, 45.075821, 0.377291, 1133.400000, 0.050608
382.357828, 45.038100, 0.377125, 1133.300000, 0.050393
382.169308, 45.000396, 0.376958, 1133.200000, 0.050178
381.981675, 44.962708, 0.376793, 1133.100000, 0.049963
381.793372, 44.925037, 0.376627, 1133.000000, 0.049748
381.605963, 44.887382, 0.376462, 1132.900000, 0.049533
381.417821, 44.849745, 0.376295, 1132.800000, 0.049318
381.230001, 44.812123, 0.376130, 1132.700000, 0.049103
381.041676, 44.774519, 0.375963, 1132.600000, 0.048888
380.854019, 44.736931, 0.375798, 1132.500000, 0.048673
380.666328, 44.699359, 0.375632, 1132.400000, 0.048459
380.478108, 44.661804, 0.375465, 1132.300000, 0.048244
380.290995, 44.624266, 0.375301, 1132.200000, 0.048029
380.103203, 44.586744, 0.375135, 1132.100000, 0.047814
379.915197, 44.549239, 0.374968, 1132.000000, 0.047600
379.726976, 44.511750, 0.374802, 1131.900000, 0.047384
379.539943, 44.474278, 0.374637, 1131.800000, 0.047170
379.352701, 44.436823, 0.374472, 1131.700000, 0.046956
379.165034, 44.399384, 0.374306, 1131.600000, 0.046741
378.977310, 44.361962, 0.374140, 1131.500000, 0.046527
378.789858, 44.324556, 0.373974, 1131.400000, 0.046312
378.602443, 44.287167, 0.373808, 1131.300000, 0.046098
378.415215, 44.249794, 0.373643, 1131.200000, 0.045884
378.227836, 44.212438, 0.373477, 1131.100000, 0.045669
378.040094, 44.175098, 0.373311, 1131.000000, 0.045455
377.853009, 44.137776, 0.373146, 1130.900000, 0.045241
377.665853, 44.100469, 0.372980, 1130.800000, 0.045027
377.478574, 44.063179, 0.372815, 1130.700000, 0.044813
377.291182, 44.025906, 0.372649, 1130.600000, 0.044599
377.104353, 43.988649, 0.372484, 1130.500000, 0.044385
376.916764, 43.951409, 0.372317, 1130.400000, 0.044171
376.730448, 43.914186, 0.372153, 1130.300000, 0.043957
376.543377, 43.876979, 0.371988, 1130.200000, 0.043743
376.356391, 43.839788, 0.371822, 1130.100000, 0.043530
376.169373, 43.802614, 0.371656, 1130.000000, 0.043316
375.982558, 43.765457, 0.371491, 1129.900000, 0.043102
375.795848, 43.728316, 0.371326, 1129.800000, 0.042889
375.608752, 43.691192, 0.371160, 1129.700000, 0.042675
375.421992, 43.654084, 0.370995, 1129.600000, 0.042462
375.235140, 43.616993, 0.370829, 1129.500000, 0.042249
375.048798, 43.579918, 0.370665, 1129.400000, 0.042036
374.861861, 43.542860, 0.370499, 1129.300000, 0.041822
374.675371, 43.505818, 0.370334, 1129.200000, 0.041609
374.488892, 43.468793, 0.370169, 1129.100000, 0.041396
374.302511, 43.431784, 0.370004, 1129.000000, 0.041183
374.115594, 43.394792, 0.369838, 1128.900000, 0.040970
373.929575, 43.357816, 0.369673, 1128.800000, 0.040758
373.743241, 43.320857, 0.369508, 1128.700000, 0.040545
373.556968, 43.283915, 0.369343, 1128.600000, 0.040332
373.370337, 43.246988, 0.369178, 1128.500000, 0.040120
373.184489, 43.210079, 0.369013, 1128.400000, 0.039907
372.997837, 43.173186, 0.368847, 1128.300000, 0.039695
372.811650, 43.136309, 0.368682, 1128.200000, 0.039482
372.626344, 43.099449, 0.368519, 1128.100000, 0.039271
372.440219, 43.062605, 0.368354, 1128.000000, 0.039059
372.253723, 43.025778, 0.368188, 1127.900000, 0.038846
372.067635, 42.988968, 0.368023, 1127.800000, 0.038634
371.882056, 42.952174, 0.367859, 1127.700000, 0.038423
371.696443, 42.915396, 0.367694, 1127.600000, 0.038211
371.510522, 42.878635, 0.367529, 1127.500000, 0.037999
371.324758, 42.841890, 0.367364, 1127.400000, 0.037788
371.138725, 42.805162, 0.367199, 1127.300000, 0.037576
370.953492, 42.768450, 0.367035, 1127.200000, 0.037365
370.767986, 42.731755, 0.366870, 1127.100000, 0.037154
370.582607, 42.695076, 0.366706, 1127.000000, 0.036943
370.396891, 42.658414, 0.366541, 1126.900000, 0.036732
370.211110, 42.621768, 0.366376, 1126.800000, 0.036521
370.025634, 42.585138, 0.366211, 1126.700000, 0.036310
369.840549, 42.548525, 0.366047, 1126.600000, 0.036099
369.655241, 42.511929, 0.365883, 1126.500000, 0.035889
369.470057, 42.475349, 0.365718, 1126.400000, 0.035678
369.285012, 42.438785, 0.365554, 1126.300000, 0.035468
369.099921, 42.402238, 0.365390, 1126.200000, 0.035258
368.914292, 42.365707, 0.365225, 1126.100000, 0.035047
368.729574, 42.329193, 0.365061, 1126.000000, 0.034838
368.544667, 42.292695, 0.364897, 1125.900000, 0.034628
368.359614, 42.256213, 0.364732, 1125.800000, 0.034418
368.175153, 42.219748, 0.364569, 1125.700000, 0.034209
367.990085, 42.183299, 0.364404, 1125.600000, 0.033999
367.805491, 42.146867, 0.364240, 1125.500000, 0.033790
367.620602, 42.110451, 0.364076, 1125.400000, 0.033581
367.436567, 42.074052, 0.363912, 1125.300000, 0.033372
367.251646, 42.037669, 0.363748, 1125.200000, 0.033163
367.066861, 42.001302, 0.363583, 1125.100000, 0.032954
366.882566, 41.964952, 0.363420, 1125.000000, 0.032745
366.698525, 41.928618, 0.363256, 1124.900000, 0.032537
366.513857, 41.892301, 0.363092, 1124.800000, 0.032328
366.329774, 41.856000, 0.362928, 1124.700000, 0.032120
366.145312, 41.819715, 0.362764, 1124.600000, 0.031912
365.961401, 41.783447, 0.362601, 1124.500000, 0.031705
365.777789, 41.747195, 0.362438, 1124.400000, 0.031497
365.593428, 41.710959, 0.362274, 1124.300000, 0.031289
365.409411, 41.674740, 0.362110, 1124.200000, 0.031082
365.225723, 41.638537, 0.361947, 1124.100000, 0.030875
365.042407, 41.602350, 0.361784, 1124.000000, 0.030668
364.858258, 41.566180, 0.361620, 1123.900000, 0.030461
364.674326, 41.530026, 0.361456, 1123.800000, 0.030254
364.491108, 41.493889, 0.361293, 1123.700000, 0.030048
364.307551, 41.457768, 0.361130, 1123.600000, 0.029841
364.123862, 41.421663, 0.360966, 1123.500000, 0.029635
363.940797, 41.385574, 0.360803, 1123.400000, 0.029429
363.757486, 41.349502, 0.360640, 1123.300000, 0.029223
363.574137, 41.313446, 0.360477, 1123.200000, 0.029017
363.391206, 41.277407, 0.360314, 1123.100000, 0.028812
363.207896, 41.241384, 0.360151, 1123.000000, 0.028607
363.024961, 41.205377, 0.359988, 1122.900000, 0.028402
362.841765, 41.169386, 0.359825, 1122.800000, 0.028196
362.658850, 41.133412, 0.359662, 1122.700000, 0.027992
362.475857, 41.097454, 0.359499, 1122.600000, 0.027787
362.293249, 41.061512, 0.359336, 1122.500000, 0.027583
362.110910, 41.025586, 0.359174, 1122.400000, 0.027379
361.928172, 40.989677, 0.359011, 1122.300000, 0.027175
361.745466, 40.953784, 0.358848, 1122.200000, 0.026971
361.562734, 40.917907, 0.358685, 1122.100000, 0.026767
361.380370, 40.882047, 0.358522, 1122.000000, 0.026564
361.198570, 40.846203, 0.358361, 1121.900000, 0.026361
361.016195, 40.810375, 0.358198, 1121.800000, 0.026158
360.833453, 40.774563, 0.358035, 1121.700000, 0.025955
360.651858, 40.738768, 0.357873, 1121.600000, 0.025753
360.469956, 40.702988, 0.357711, 1121.500000, 0.025551
360.287965, 40.667225, 0.357549, 1121.400000, 0.025349
360.106311, 40.631479, 0.357387, 1121.300000, 0.025147
359.924410, 40.595748, 0.357224, 1121.200000, 0.024946
359.742917, 40.560034, 0.357063, 1121.100000, 0.024744
359.561161, 40.524335, 0.356900, 1121.000000, 0.024543
359.380040, 40.488653, 0.356739, 1120.900000, 0.024343
359.198727, 40.452988, 0.356577, 1120.800000, 0.024142
359.016817, 40.417338, 0.356414, 1120.700000, 0.023942
358.835725, 40.381705, 0.356253, 1120.600000, 0.023742
358.654647, 40.346087, 0.356091, 1120.500000, 0.023542
358.473956, 40.310486, 0.355930, 1120.400000, 0.023343
358.293178, 40.274901, 0.355769, 1120.300000, 0.023143
358.112203, 40.239332, 0.355608, 1120.200000, 0.022944
357.931128, 40.203780, 0.355446, 1120.100000, 0.022745
357.750804, 40.168243, 0.355285, 1120.000000, 0.022547
357.570170, 40.132723, 0.355124, 1119.900000, 0.022349
357.389055, 40.097218, 0.354961, 1119.800000, 0.022151
357.209306, 40.061730, 0.354801, 1119.700000, 0.021954
357.028296, 40.026258, 0.354639, 1119.600000, 0.021756
356.848335, 39.990802, 0.354479, 1119.500000, 0.021559
356.668540, 39.955362, 0.354318, 1119.400000, 0.021362
356.488100, 39.919939, 0.354157, 1119.300000, 0.021166
356.307909, 39.884531, 0.353996, 1119.200000, 0.020969
356.128305, 39.849139, 0.353835, 1119.100000, 0.020774
355.948570, 39.813764, 0.353675, 1119.000000, 0.020578
355.769281, 39.778404, 0.353515, 1118.900000, 0.020383
355.589461, 39.743061, 0.353354, 1118.800000, 0.020188
355.410177, 39.707733, 0.353194, 1118.700000, 0.019993
355.230882, 39.672422, 0.353033, 1118.600000, 0.019799
355.051769, 39.637126, 0.352873, 1118.500000, 0.019605
354.872677, 39.601847, 0.352713, 1118.400000, 0.019412
354.693304, 39.566584, 0.352552, 1118.300000, 0.019218
354.514498, 39.531336, 0.352393, 1118.200000, 0.019025
354.336294, 39.496105, 0.352234, 1118.100000, 0.018833
354.157014, 39.460890, 0.352073, 1118.000000, 0.018640
353.978575, 39.425690, 0.351913, 1117.900000, 0.018449
353.800003, 39.390507, 0.351754, 1117.800000, 0.018257
353.622087, 39.355339, 0.351595, 1117.700000, 0.018066
353.443987, 39.320188, 0.351435, 1117.600000, 0.017875
353.265467, 39.285052, 0.351275, 1117.500000, 0.017685
353.087444, 39.249933, 0.351116, 1117.400000, 0.017494
352.909815, 39.214829, 0.350957, 1117.300000, 0.017305
352.732363, 39.179741, 0.350799, 1117.200000, 0.017116
352.554482, 39.144669, 0.350639, 1117.100000, 0.016927
352.376667, 39.109613, 0.350480, 1117.000000, 0.016738
352.199276, 39.074573, 0.350321, 1116.900000, 0.016550
352.022193, 39.039549, 0.350163, 1116.800000, 0.016362
351.845200, 39.004540, 0.350004, 1116.700000, 0.016175
351.668388, 38.969548, 0.349846, 1116.600000, 0.015988
351.491454, 38.934571, 0.349688, 1116.500000, 0.015802
351.314354, 38.899610, 0.349529, 1116.400000, 0.015615
351.138095, 38.864665, 0.349371, 1116.300000, 0.015430
350.961328, 38.829736, 0.349212, 1116.200000, 0.015245
350.784619, 38.794823, 0.349054, 1116.100000, 0.015060
350.608459, 38.759925, 0.348896, 1116.000000, 0.014876
350.432304, 38.725044, 0.348738, 1115.900000, 0.014692
350.256561, 38.690178, 0.348581, 1115.800000, 0.014508
350.080679, 38.655327, 0.348423, 1115.700000, 0.014325
349.904938, 38.620493, 0.348266, 1115.600000, 0.014143
349.729580, 38.585674, 0.348109, 1115.500000, 0.013961
349.554108, 38.550871, 0.347951, 1115.400000, 0.013779
349.378404, 38.516084, 0.347793, 1115.300000, 0.013598
349.203596, 38.481312, 0.347637, 1115.200000, 0.013418
349.028783, 38.446556, 0.347480, 1115.100000, 0.013238
348.853599, 38.411816, 0.347323, 1115.000000, 0.013058
348.678848, 38.377092, 0.347166, 1114.900000, 0.012879
348.504121, 38.342383, 0.347009, 1114.800000, 0.012700
348.330013, 38.307689, 0.346853, 1114.700000, 0.012523
348.155931, 38.273012, 0.346697, 1114.600000, 0.012345
347.981485, 38.238350, 0.346540, 1114.500000, 0.012168
347.807963, 38.203704, 0.346385, 1114.400000, 0.011992
347.634032, 38.169073, 0.346229, 1114.300000, 0.011816
347.460411, 38.134458, 0.346073, 1114.200000, 0.011641
347.287253, 38.099858, 0.345918, 1114.100000, 0.011466
347.113784, 38.065274, 0.345762, 1114.000000, 0.011292
346.940725, 38.030706, 0.345607, 1113.900000, 0.011119
346.767765, 37.996153, 0.345451, 1113.800000, 0.010946
346.594691, 37.961615, 0.345296, 1113.700000, 0.010773
346.422556, 37.927093, 0.345141, 1113.600000, 0.010602
346.249985, 37.892587, 0.344986, 1113.500000, 0.010431
346.077592, 37.858096, 0.344831, 1113.400000, 0.010260
345.905436, 37.823621, 0.344677, 1113.300000, 0.010090
345.733674, 37.789160, 0.344523, 1113.200000, 0.009921
345.562221, 37.754716, 0.344369, 1113.100000, 0.009753
345.390633, 37.720287, 0.344215, 1113.000000, 0.009585
345.218841, 37.685873, 0.344060, 1112.900000, 0.009417
345.047638, 37.651475, 0.343906, 1112.800000, 0.009251
344.876968, 37.617091, 0.343753, 1112.700000, 0.009085
344.706245, 37.582724, 0.343599, 1112.600000, 0.008920
344.535973, 37.548371, 0.343447, 1112.500000, 0.008755
344.365427, 37.514034, 0.343293, 1112.400000, 0.008592
344.195207, 37.479713, 0.343140, 1112.300000, 0.008429
344.025480, 37.445406, 0.342988, 1112.200000, 0.008266
343.855833, 37.411115, 0.342835, 1112.100000, 0.008105
343.686215, 37.376839, 0.342683, 1112.000000, 0.007944
343.516462, 37.342579, 0.342530, 1111.900000, 0.007784
343.347632, 37.308333, 0.342378, 1111.800000, 0.007625
343.178843, 37.274103, 0.342226, 1111.700000, 0.007467
343.009890, 37.239888, 0.342074, 1111.600000, 0.007309
342.842033, 37.205688, 0.341923, 1111.500000, 0.007153
342.673477, 37.171503, 0.341771, 1111.400000, 0.006996
342.505199, 37.137334, 0.341620, 1111.300000, 0.006841
342.337404, 37.103179, 0.341469, 1111.200000, 0.006687
342.169623, 37.069040, 0.341318, 1111.100000, 0.006534
342.002503, 37.034915, 0.341167, 1111.000000, 0.006381
341.835858, 37.000806, 0.341018, 1110.900000, 0.006230
341.669289, 36.966712, 0.340868, 1110.800000, 0.006079
341.502966, 36.932632, 0.340718, 1110.700000, 0.005930
341.336321, 36.898568, 0.340568, 1110.600000, 0.005781
341.170329, 36.864519, 0.340418, 1110.500000, 0.005633
341.004787, 36.830484, 0.340269, 1110.400000, 0.005486
340.839423, 36.796465, 0.340121, 1110.300000, 0.005341
340.673830, 36.762460, 0.339971, 1110.200000, 0.005196
340.508988, 36.728470, 0.339823, 1110.100000, 0.005052
340.344172, 36.694496, 0.339674, 1110.000000, 0.004909
340.179860, 36.660536, 0.339526, 1109.900000, 0.004768
340.015420, 36.626590, 0.339378, 1109.800000, 0.004627
339.851851, 36.592660, 0.339230, 1109.700000, 0.004488
339.688541, 36.558744, 0.339083, 1109.600000, 0.004350
339.525659, 36.524843, 0.338937, 1109.500000, 0.004213
339.362651, 36.490957, 0.338790, 1109.400000, 0.004077
339.199875, 36.457085, 0.338643, 1109.300000, 0.003942
339.037736, 36.423228, 0.338497, 1109.200000, 0.003808
338.876192, 36.389385, 0.338351, 1109.100000, 0.003676
338.714586, 36.355558, 0.338206, 1109.000000, 0.003545
338.553063, 36.321744, 0.338060, 1108.900000, 0.003415
338.392733, 36.287945, 0.337916, 1108.800000, 0.003287
338.231902, 36.254161, 0.337770, 1108.700000, 0.003160
338.072020, 36.220391, 0.337626, 1108.600000, 0.003035
337.911926, 36.186636, 0.337481, 1108.500000, 0.002910
337.752900, 36.152895, 0.337338, 1108.400000, 0.002788
337.593609, 36.119168, 0.337194, 1108.300000, 0.002666
337.435190, 36.085456, 0.337051, 1108.200000, 0.002547
337.276960, 36.051758, 0.336909, 1108.100000, 0.002428
337.119406, 36.018074, 0.336767, 1108.000000, 0.002312
336.961943, 35.984404, 0.336624, 1107.900000, 0.002197
336.804827, 35.950749, 0.336482, 1107.800000, 0.002084
336.648640, 35.917108, 0.336341, 1107.700000, 0.001972
336.493084, 35.883481, 0.336201, 1107.600000, 0.001863
336.337109, 35.849868, 0.336060, 1107.500000, 0.001755
336.182022, 35.816268, 0.335920, 1107.400000, 0.001649
336.027660, 35.782683, 0.335781, 1107.300000, 0.001545
335.873668, 35.749112, 0.335642, 1107.200000, 0.001442
335.719874, 35.715555, 0.335502, 1107.100000, 0.001342
335.567427, 35.682011, 0.335365, 1107.000000, 0.001245
335.415458, 35.648482, 0.335228, 1106.900000, 0.001149
335.262948, 35.614966, 0.335090, 1106.800000, 0.001056
335.112401, 35.581464, 0.334954, 1106.700000, 0.000965
334.961925, 35.547975, 0.334818, 1106.600000, 0.000876
334.812656, 35.514500, 0.334683, 1106.500000, 0.000791
334.663013, 35.481038, 0.334548, 1106.400000, 0.000707
334.514878, 35.447590, 0.334414, 1106.300000, 0.000627
334.367236, 35.414155, 0.334280, 1106.200000, 0.000550
334.220910, 35.380734, 0.334148, 1106.100000, 0.000476
334.075078, 35.347326, 0.334016, 1106.000000, 0.000406
333.930356, 35.313930, 0.333886, 1105.900000, 0.000339
333.786144, 35.280548, 0.333755, 1105.800000, 0.000275
333.643674, 35.247179, 0.333626, 1105.700000, 0.000217
333.501790, 35.213823, 0.333498, 1105.600000, 0.000162
333.361803, 35.180479, 0.333371, 1105.500000, 0.000113
333.223443, 35.147148, 0.333246, 1105.400000, 0.000071
333.086731, 35.113830, 0.333122, 1105.300000, 0.000035
