# energy density [MeV fm-3], pressure [MeV fm-3], baryon density [1/fm-3], chemical potential [MeV]
1110.494120, 317.757181, 0.914139, 1562.401000
1110.680144, 317.848601, 0.914257, 1562.501000
1110.867705, 317.940033, 0.914378, 1562.601000
1111.054443, 318.031477, 0.914498, 1562.701000
1111.240328, 318.122932, 0.914616, 1562.801000
1111.428280, 318.214400, 0.914737, 1562.901000
1111.614698, 318.305880, 0.914856, 1563.001000
1111.802075, 318.397371, 0.914976, 1563.101000
1111.988978, 318.488875, 0.915096, 1563.201000
1112.175935, 318.580390, 0.915215, 1563.301000
1112.362555, 318.671918, 0.915334, 1563.401000
1112.549591, 318.763457, 0.915454, 1563.501000
1112.736243, 318.855008, 0.915573, 1563.601000
1112.923057, 318.946572, 0.915693, 1563.701000
1113.110031, 319.038147, 0.915812, 1563.801000
1113.296857, 319.129734, 0.915932, 1563.901000
1113.483851, 319.221333, 0.916051, 1564.001000
1113.671304, 319.312944, 0.916172, 1564.101000
1113.857446, 319.404568, 0.916290, 1564.201000
1114.044959, 319.496203, 0.916410, 1564.301000
1114.231310, 319.587849, 0.916529, 1564.401000
1114.418712, 319.679508, 0.916649, 1564.501000
1114.605089, 319.771179, 0.916768, 1564.601000
1114.792608, 319.862862, 0.916888, 1564.701000
1114.980085, 319.954557, 0.917008, 1564.801000
1115.166507, 320.046264, 0.917127, 1564.901000
1115.353563, 320.137982, 0.917246, 1565.001000
1115.540720, 320.229713, 0.917366, 1565.101000
1115.727513, 320.321455, 0.917485, 1565.201000
1115.914556, 320.413210, 0.917605, 1565.301000
1116.102213, 320.504976, 0.917725, 1565.401000
1116.288537, 320.596755, 0.917844, 1565.501000
1116.476261, 320.688545, 0.917964, 1565.601000
1116.662583, 320.780347, 0.918082, 1565.701000
1116.849588, 320.872162, 0.918202, 1565.801000
1117.036518, 320.963988, 0.918321, 1565.901000
1117.224828, 321.055826, 0.918442, 1566.001000
1117.410730, 321.147676, 0.918560, 1566.101000
1117.597883, 321.239538, 0.918679, 1566.201000
1117.785778, 321.331412, 0.918800, 1566.301000
1117.972214, 321.423298, 0.918919, 1566.401000
1118.159851, 321.515196, 0.919039, 1566.501000
1118.346826, 321.607106, 0.919158, 1566.601000
1118.533558, 321.699028, 0.919277, 1566.701000
1118.720368, 321.790961, 0.919396, 1566.801000
1118.908064, 321.882907, 0.919516, 1566.901000
1119.094835, 321.974864, 0.919635, 1567.001000
1119.282544, 322.066834, 0.919755, 1567.101000
1119.470226, 322.158816, 0.919876, 1567.201000
1119.657095, 322.250809, 0.919995, 1567.301000
1119.844013, 322.342814, 0.920113, 1567.401000
1120.030570, 322.434832, 0.920232, 1567.501000
1120.219182, 322.526861, 0.920354, 1567.601000
1120.405861, 322.618902, 0.920472, 1567.701000
1120.592958, 322.710955, 0.920591, 1567.801000
1120.780063, 322.803020, 0.920710, 1567.901000
1120.966930, 322.895097, 0.920829, 1568.001000
1121.154526, 322.987186, 0.920949, 1568.101000
1121.341809, 323.079287, 0.921069, 1568.201000
1121.529067, 323.171400, 0.921188, 1568.301000
1121.716154, 323.263525, 0.921308, 1568.401000
1121.903518, 323.355662, 0.921427, 1568.501000
1122.091126, 323.447810, 0.921547, 1568.601000
1122.278152, 323.539971, 0.921666, 1568.701000
1122.465787, 323.632143, 0.921786, 1568.801000
1122.651783, 323.724328, 0.921903, 1568.901000
1122.840220, 323.816524, 0.922024, 1569.001000
1123.027703, 323.908733, 0.922144, 1569.101000
1123.214558, 324.000953, 0.922263, 1569.201000
1123.402620, 324.093185, 0.922383, 1569.301000
1123.588887, 324.185429, 0.922501, 1569.401000
1123.776957, 324.277685, 0.922621, 1569.501000
1123.963963, 324.369953, 0.922740, 1569.601000
1124.151938, 324.462233, 0.922861, 1569.701000
1124.338971, 324.554525, 0.922979, 1569.801000
1124.525605, 324.646829, 0.923098, 1569.901000
1124.713531, 324.739145, 0.923218, 1570.001000
1124.900705, 324.831473, 0.923337, 1570.101000
1125.088360, 324.923812, 0.923457, 1570.201000
1125.275959, 325.016164, 0.923576, 1570.301000
1125.462706, 325.108528, 0.923694, 1570.401000
1125.650371, 325.200903, 0.923814, 1570.501000
1125.837416, 325.293290, 0.923933, 1570.601000
1126.025784, 325.385690, 0.924054, 1570.701000
1126.213077, 325.478101, 0.924173, 1570.801000
1126.400289, 325.570524, 0.924292, 1570.901000
1126.588122, 325.662959, 0.924412, 1571.001000
1126.775399, 325.755406, 0.924531, 1571.101000
1126.962839, 325.847865, 0.924650, 1571.201000
1127.149514, 325.940336, 0.924768, 1571.301000
1127.337533, 326.032819, 0.924888, 1571.401000
1127.524900, 326.125314, 0.925007, 1571.501000
1127.712763, 326.217821, 0.925127, 1571.601000
1127.900172, 326.310339, 0.925246, 1571.701000
1128.087096, 326.402870, 0.925365, 1571.801000
1128.275168, 326.495412, 0.925485, 1571.901000
1128.462700, 326.587967, 0.925604, 1572.001000
1128.649797, 326.680533, 0.925723, 1572.101000
1128.837731, 326.773111, 0.925843, 1572.201000
1129.024708, 326.865702, 0.925961, 1572.301000
1129.212397, 326.958304, 0.926081, 1572.401000
1129.400082, 327.050918, 0.926200, 1572.501000
1129.588598, 327.143544, 0.926321, 1572.601000
1129.775198, 327.236182, 0.926439, 1572.701000
1129.963470, 327.328832, 0.926559, 1572.801000
1130.151178, 327.421494, 0.926678, 1572.901000
1130.338367, 327.514167, 0.926797, 1573.001000
1130.525549, 327.606853, 0.926916, 1573.101000
1130.713336, 327.699550, 0.927035, 1573.201000
1130.901627, 327.792260, 0.927155, 1573.301000
1131.088928, 327.884981, 0.927274, 1573.401000
1131.276080, 327.977715, 0.927393, 1573.501000
1131.464179, 328.070460, 0.927513, 1573.601000
1131.651437, 328.163217, 0.927631, 1573.701000
1131.839251, 328.255986, 0.927750, 1573.801000
1132.026659, 328.348767, 0.927870, 1573.901000
1132.215181, 328.441560, 0.927990, 1574.001000
1132.403022, 328.534365, 0.928110, 1574.101000
1132.589527, 328.627182, 0.928227, 1574.201000
1132.778041, 328.720011, 0.928348, 1574.301000
1132.966035, 328.812851, 0.928467, 1574.401000
1133.153114, 328.905704, 0.928585, 1574.501000
1133.340572, 328.998569, 0.928704, 1574.601000
1133.529174, 329.091445, 0.928825, 1574.701000
1133.715711, 329.184333, 0.928942, 1574.801000
1133.904527, 329.277234, 0.929063, 1574.901000
1134.090860, 329.370146, 0.929180, 1575.001000
1134.279737, 329.463070, 0.929301, 1575.101000
1134.467869, 329.556006, 0.929421, 1575.201000
1134.654512, 329.648954, 0.929538, 1575.301000
1134.843253, 329.741914, 0.929659, 1575.401000
1135.030457, 329.834886, 0.929777, 1575.501000
1135.218682, 329.927869, 0.929897, 1575.601000
1135.406555, 330.020865, 0.930016, 1575.701000
1135.594346, 330.113873, 0.930136, 1575.801000
1135.782198, 330.206892, 0.930255, 1575.901000
1135.969384, 330.299923, 0.930373, 1576.001000
1136.157805, 330.392967, 0.930493, 1576.101000
1136.345206, 330.486022, 0.930611, 1576.201000
1136.533728, 330.579089, 0.930732, 1576.301000
1136.721646, 330.672168, 0.930851, 1576.401000
1136.909128, 330.765259, 0.930970, 1576.501000
1137.096929, 330.858362, 0.931089, 1576.601000
1137.284927, 330.951477, 0.931208, 1576.701000
1137.472448, 331.044604, 0.931327, 1576.801000
1137.661002, 331.137742, 0.931447, 1576.901000
1137.848521, 331.230893, 0.931565, 1577.001000
1138.036227, 331.324055, 0.931684, 1577.101000
1138.224172, 331.417230, 0.931803, 1577.201000
1138.412296, 331.510416, 0.931923, 1577.301000
1138.600472, 331.603614, 0.932042, 1577.401000
1138.788197, 331.696824, 0.932161, 1577.501000
1138.975782, 331.790046, 0.932279, 1577.601000
1139.163396, 331.883280, 0.932398, 1577.701000
1139.352174, 331.976526, 0.932519, 1577.801000
1139.539544, 332.069784, 0.932637, 1577.901000
1139.727770, 332.163054, 0.932756, 1578.001000
1139.915443, 332.256335, 0.932875, 1578.101000
1140.103678, 332.349629, 0.932995, 1578.201000
1140.291654, 332.442934, 0.933113, 1578.301000
1140.479950, 332.536252, 0.933233, 1578.401000
1140.667958, 332.629581, 0.933352, 1578.501000
1140.855702, 332.722922, 0.933471, 1578.601000
1141.042971, 332.816275, 0.933589, 1578.701000
1141.232133, 332.909640, 0.933710, 1578.801000
1141.420046, 333.003017, 0.933829, 1578.901000
1141.608339, 333.096406, 0.933948, 1579.001000
1141.795830, 333.189807, 0.934066, 1579.101000
1141.984501, 333.283219, 0.934186, 1579.201000
1142.171836, 333.376644, 0.934304, 1579.301000
1142.360534, 333.470080, 0.934424, 1579.401000
1142.548761, 333.563529, 0.934544, 1579.501000
1142.736724, 333.656989, 0.934662, 1579.601000
1142.924242, 333.750461, 0.934781, 1579.701000
1143.112549, 333.843945, 0.934900, 1579.801000
1143.301082, 333.937441, 0.935020, 1579.901000
1143.488827, 334.030949, 0.935138, 1580.001000
1143.676992, 334.124469, 0.935257, 1580.101000
1143.864750, 334.218001, 0.935376, 1580.201000
1144.053525, 334.311544, 0.935496, 1580.301000
1144.241622, 334.405100, 0.935615, 1580.401000
1144.429385, 334.498667, 0.935733, 1580.501000
1144.618883, 334.592247, 0.935854, 1580.601000
1144.806111, 334.685838, 0.935972, 1580.701000
1144.994502, 334.779441, 0.936091, 1580.801000
1145.182305, 334.873056, 0.936210, 1580.901000
1145.370705, 334.966683, 0.936329, 1581.001000
1145.559089, 335.060322, 0.936448, 1581.101000
1145.747615, 335.153973, 0.936568, 1581.201000
1145.934893, 335.247635, 0.936685, 1581.301000
1146.123351, 335.341310, 0.936805, 1581.401000
1146.312413, 335.434997, 0.936925, 1581.501000
1146.499953, 335.528695, 0.937043, 1581.601000
1146.688528, 335.622405, 0.937163, 1581.701000
1146.877139, 335.716127, 0.937282, 1581.801000
1147.064117, 335.809861, 0.937399, 1581.901000
1147.253291, 335.903607, 0.937520, 1582.001000
1147.441923, 335.997365, 0.937639, 1582.101000
1147.629371, 336.091135, 0.937757, 1582.201000
1147.818254, 336.184917, 0.937877, 1582.301000
1148.007427, 336.278710, 0.937997, 1582.401000
1148.194619, 336.372516, 0.938114, 1582.501000
1148.383329, 336.466333, 0.938234, 1582.601000
1148.571409, 336.560163, 0.938352, 1582.701000
1148.759820, 336.654004, 0.938472, 1582.801000
1148.947383, 336.747857, 0.938589, 1582.901000
1149.136954, 336.841722, 0.938710, 1583.001000
1149.324549, 336.935599, 0.938828, 1583.101000
1149.513598, 337.029488, 0.938948, 1583.201000
1149.701803, 337.123388, 0.939067, 1583.301000
1149.890281, 337.217301, 0.939186, 1583.401000
1150.078790, 337.311226, 0.939305, 1583.501000
1150.266716, 337.405162, 0.939423, 1583.601000
1150.456143, 337.499110, 0.939544, 1583.701000
1150.643511, 337.593070, 0.939661, 1583.801000
1150.832426, 337.687042, 0.939781, 1583.901000
1151.020440, 337.781026, 0.939899, 1584.001000
1151.209040, 337.875022, 0.940018, 1584.101000
1151.398201, 337.969030, 0.940139, 1584.201000
1151.585675, 338.063050, 0.940256, 1584.301000
1151.774657, 338.157081, 0.940376, 1584.401000
1151.962789, 338.251125, 0.940494, 1584.501000
1152.150834, 338.345180, 0.940612, 1584.601000
1152.339570, 338.439247, 0.940732, 1584.701000
1152.527701, 338.533327, 0.940850, 1584.801000
1152.717019, 338.627418, 0.940970, 1584.901000
1152.905199, 338.721521, 0.941089, 1585.001000
1153.093410, 338.815635, 0.941207, 1585.101000
1153.282674, 338.909762, 0.941327, 1585.201000
1153.470952, 339.003901, 0.941446, 1585.301000
1153.659190, 339.098051, 0.941564, 1585.401000
1153.848174, 339.192214, 0.941684, 1585.501000
1154.035907, 339.286388, 0.941801, 1585.601000
1154.224864, 339.380574, 0.941921, 1585.701000
1154.413745, 339.474772, 0.942040, 1585.801000
1154.602020, 339.568982, 0.942159, 1585.901000
1154.791205, 339.663204, 0.942279, 1586.001000
1154.978353, 339.757438, 0.942395, 1586.101000
1155.168456, 339.851683, 0.942517, 1586.201000
1155.355914, 339.945941, 0.942634, 1586.301000
1155.546140, 340.040210, 0.942755, 1586.401000
1155.733895, 340.134492, 0.942873, 1586.501000
1155.922013, 340.228785, 0.942991, 1586.601000
1156.110516, 340.323090, 0.943110, 1586.701000
1156.300126, 340.417407, 0.943230, 1586.801000
1156.488288, 340.511736, 0.943348, 1586.901000
1156.677600, 340.606076, 0.943468, 1587.001000
1156.866155, 340.700429, 0.943586, 1587.101000
1157.054889, 340.794794, 0.943706, 1587.201000
1157.242922, 340.889170, 0.943823, 1587.301000
1157.432238, 340.983558, 0.943943, 1587.401000
1157.620893, 341.077959, 0.944062, 1587.501000
1157.809100, 341.172371, 0.944180, 1587.601000
1157.997451, 341.266795, 0.944298, 1587.701000
1158.186636, 341.361230, 0.944418, 1587.801000
1158.375569, 341.455678, 0.944537, 1587.901000
1158.563905, 341.550138, 0.944655, 1588.001000
1158.753757, 341.644609, 0.944776, 1588.101000
1158.941600, 341.739093, 0.944893, 1588.201000
1159.129981, 341.833588, 0.945012, 1588.301000
1159.318831, 341.928095, 0.945131, 1588.401000
1159.507830, 342.022614, 0.945250, 1588.501000
1159.696258, 342.117145, 0.945368, 1588.601000
1159.885378, 342.211688, 0.945487, 1588.701000
1160.073832, 342.306243, 0.945606, 1588.801000
1160.262706, 342.400809, 0.945725, 1588.901000
1160.451771, 342.495388, 0.945844, 1589.001000
1160.640347, 342.589978, 0.945962, 1589.101000
1160.830249, 342.684580, 0.946083, 1589.201000
1161.018756, 342.779194, 0.946201, 1589.301000
1161.207340, 342.873820, 0.946319, 1589.401000
1161.395969, 342.968458, 0.946438, 1589.501000
1161.585107, 343.063108, 0.946557, 1589.601000
1161.773768, 343.157770, 0.946676, 1589.701000
1161.963026, 343.252443, 0.946795, 1589.801000
1162.150708, 343.347129, 0.946912, 1589.901000
1162.339904, 343.441826, 0.947031, 1590.001000
1162.529793, 343.536535, 0.947152, 1590.101000
1162.718017, 343.631256, 0.947269, 1590.201000
1162.906744, 343.725989, 0.947388, 1590.301000
1163.096253, 343.820734, 0.947508, 1590.401000
1163.285557, 343.915491, 0.947627, 1590.501000
1163.473377, 344.010259, 0.947744, 1590.601000
1163.662843, 344.105040, 0.947864, 1590.701000
1163.852227, 344.199832, 0.947983, 1590.801000
1164.041080, 344.294636, 0.948102, 1590.901000
1164.230125, 344.389452, 0.948221, 1591.001000
1164.418644, 344.484280, 0.948339, 1591.101000
1164.608086, 344.579120, 0.948458, 1591.201000
1164.796632, 344.673972, 0.948576, 1591.301000
1164.986177, 344.768835, 0.948696, 1591.401000
1165.174749, 344.863711, 0.948814, 1591.501000
1165.364328, 344.958598, 0.948934, 1591.601000
1165.552908, 345.053497, 0.949052, 1591.701000
1165.741890, 345.148408, 0.949170, 1591.801000
1165.931179, 345.243331, 0.949290, 1591.901000
1166.120872, 345.338266, 0.949409, 1592.001000
1166.308411, 345.433213, 0.949526, 1592.101000
1166.498169, 345.528172, 0.949645, 1592.201000
1166.688011, 345.623142, 0.949765, 1592.301000
1166.876239, 345.718124, 0.949883, 1592.401000
1167.065485, 345.813119, 0.950002, 1592.501000
1167.254272, 345.908125, 0.950120, 1592.601000
1167.443403, 346.003143, 0.950239, 1592.701000
1167.632821, 346.098172, 0.950358, 1592.801000
1167.821654, 346.193214, 0.950476, 1592.901000
1168.011695, 346.288268, 0.950597, 1593.001000
1168.199870, 346.383333, 0.950713, 1593.101000
1168.389916, 346.478411, 0.950834, 1593.201000
1168.577634, 346.573500, 0.950950, 1593.301000
1168.768296, 346.668601, 0.951071, 1593.401000
1168.956136, 346.763714, 0.951188, 1593.501000
1169.146237, 346.858839, 0.951308, 1593.601000
1169.335168, 346.953975, 0.951426, 1593.701000
1169.524161, 347.049124, 0.951545, 1593.801000
1169.713728, 347.144284, 0.951664, 1593.901000
1169.901799, 347.239457, 0.951781, 1594.001000
1170.092014, 347.334641, 0.951901, 1594.101000
1170.281054, 347.429837, 0.952020, 1594.201000
1170.470709, 347.525045, 0.952139, 1594.301000
1170.659430, 347.620264, 0.952257, 1594.401000
1170.848544, 347.715496, 0.952376, 1594.501000
1171.038190, 347.810740, 0.952495, 1594.601000
1171.227575, 347.905995, 0.952614, 1594.701000
1171.415567, 348.001262, 0.952730, 1594.801000
1171.605929, 348.096541, 0.952851, 1594.901000
1171.794718, 348.191832, 0.952969, 1595.001000
1171.984508, 348.287135, 0.953088, 1595.101000
1172.174412, 348.382450, 0.953208, 1595.201000
1172.362655, 348.477777, 0.953325, 1595.301000
1172.551903, 348.573115, 0.953443, 1595.401000
1172.741476, 348.668465, 0.953562, 1595.501000
1172.930751, 348.763827, 0.953681, 1595.601000
1173.120853, 348.859202, 0.953801, 1595.701000
1173.309740, 348.954587, 0.953919, 1595.801000
1173.499772, 349.049985, 0.954038, 1595.901000
1173.688781, 349.145395, 0.954156, 1596.001000
1173.877708, 349.240816, 0.954274, 1596.101000
1174.066560, 349.336250, 0.954392, 1596.201000
1174.256782, 349.431695, 0.954512, 1596.301000
1174.445884, 349.527152, 0.954630, 1596.401000
1174.635547, 349.622621, 0.954750, 1596.501000
1174.824438, 349.718102, 0.954867, 1596.601000
1175.013545, 349.813595, 0.954985, 1596.701000
1175.203820, 349.909099, 0.955106, 1596.801000
1175.392413, 350.004616, 0.955223, 1596.901000
1175.582166, 350.100144, 0.955342, 1597.001000
1175.771716, 350.195684, 0.955461, 1597.101000
1175.960971, 350.291236, 0.955579, 1597.201000
1176.150182, 350.386800, 0.955697, 1597.301000
1176.340600, 350.482376, 0.955817, 1597.401000
1176.529389, 350.577963, 0.955935, 1597.501000
1176.719135, 350.673563, 0.956054, 1597.601000
1176.909049, 350.769174, 0.956173, 1597.701000
1177.098372, 350.864797, 0.956292, 1597.801000
1177.288264, 350.960432, 0.956411, 1597.901000
1177.477062, 351.056079, 0.956528, 1598.001000
1177.666614, 351.151738, 0.956647, 1598.101000
1177.856026, 351.247409, 0.956765, 1598.201000
1178.045971, 351.343091, 0.956884, 1598.301000
1178.235453, 351.438785, 0.957003, 1598.401000
1178.424884, 351.534492, 0.957121, 1598.501000
1178.614354, 351.630210, 0.957240, 1598.601000
1178.804655, 351.725940, 0.957359, 1598.701000
1178.993516, 351.821681, 0.957477, 1598.801000
1179.183111, 351.917435, 0.957596, 1598.901000
1179.373189, 352.013200, 0.957715, 1599.001000
1179.562314, 352.108978, 0.957832, 1599.101000
1179.751859, 352.204767, 0.957951, 1599.201000
1179.942245, 352.300568, 0.958071, 1599.301000
1180.130737, 352.396381, 0.958188, 1599.401000
1180.320508, 352.492206, 0.958306, 1599.501000
1180.510786, 352.588042, 0.958426, 1599.601000
1180.700406, 352.683891, 0.958544, 1599.701000
1180.889745, 352.779751, 0.958663, 1599.801000
1181.079348, 352.875623, 0.958781, 1599.901000
1181.268772, 352.971507, 0.958899, 1600.001000
1181.458672, 353.067403, 0.959018, 1600.101000
1181.648393, 353.163311, 0.959137, 1600.201000
1181.837862, 353.259231, 0.959255, 1600.301000
1182.027821, 353.355162, 0.959374, 1600.401000
1182.218232, 353.451105, 0.959493, 1600.501000
1182.407042, 353.547061, 0.959611, 1600.601000
1182.596876, 353.643028, 0.959729, 1600.701000
1182.787043, 353.739006, 0.959849, 1600.801000
1182.976992, 353.834997, 0.959967, 1600.901000
1183.166505, 353.931000, 0.960085, 1601.001000
1183.356070, 354.027014, 0.960204, 1601.101000
1183.545412, 354.123041, 0.960322, 1601.201000
1183.736469, 354.219079, 0.960442, 1601.301000
1183.926524, 354.315129, 0.960560, 1601.401000
1184.118231, 354.411190, 0.960681, 1601.501000
1184.308001, 354.507264, 0.960800, 1601.601000
1184.497336, 354.603350, 0.960918, 1601.701000
1184.686857, 354.699447, 0.961036, 1601.801000
1184.876450, 354.795556, 0.961154, 1601.901000
1185.068097, 354.891678, 0.961274, 1602.001000
1185.257570, 354.987811, 0.961391, 1602.101000
1185.448965, 355.083956, 0.961511, 1602.201000
1185.639905, 355.180112, 0.961630, 1602.301000
1185.830872, 355.276281, 0.961749, 1602.401000
1186.022830, 355.372462, 0.961869, 1602.501000
1186.213994, 355.468655, 0.961988, 1602.601000
1186.405880, 355.564860, 0.962108, 1602.701000
1186.597194, 355.661076, 0.962227, 1602.801000
1186.789820, 355.757305, 0.962348, 1602.901000
1186.980883, 355.853545, 0.962467, 1603.001000
1187.172961, 355.949798, 0.962587, 1603.101000
1187.365422, 356.046062, 0.962707, 1603.201000
1187.556986, 356.142339, 0.962826, 1603.301000
1187.748878, 356.238627, 0.962945, 1603.401000
1187.940551, 356.334928, 0.963065, 1603.501000
1188.134149, 356.431240, 0.963187, 1603.601000
1188.326813, 356.527565, 0.963307, 1603.701000
1188.518342, 356.623901, 0.963425, 1603.801000
1188.710236, 356.720250, 0.963545, 1603.901000
1188.903525, 356.816610, 0.963666, 1604.001000
1189.096169, 356.912983, 0.963786, 1604.101000
1189.288993, 357.009367, 0.963906, 1604.201000
1189.481721, 357.105764, 0.964026, 1604.301000
1189.673374, 357.202172, 0.964145, 1604.401000
1189.866390, 357.298593, 0.964265, 1604.501000
1190.059367, 357.395025, 0.964386, 1604.601000
1190.252829, 357.491470, 0.964507, 1604.701000
1190.445342, 357.587926, 0.964626, 1604.801000
1190.638511, 357.684395, 0.964747, 1604.901000
1190.831659, 357.780876, 0.964867, 1605.001000
1191.024247, 357.877368, 0.964987, 1605.101000
1191.217859, 357.973873, 0.965108, 1605.201000
1191.411760, 358.070390, 0.965230, 1605.301000
1191.603845, 358.166918, 0.965348, 1605.401000
1191.798469, 358.263459, 0.965470, 1605.501000
1191.990205, 358.360012, 0.965588, 1605.601000
1192.184642, 358.456577, 0.965711, 1605.701000
1192.376843, 358.553154, 0.965829, 1605.801000
1192.570440, 358.649743, 0.965950, 1605.901000
1192.764466, 358.746344, 0.966071, 1606.001000
1192.958333, 358.842957, 0.966192, 1606.101000
1193.151838, 358.939582, 0.966312, 1606.201000
1193.344850, 359.036219, 0.966432, 1606.301000
1193.538479, 359.132868, 0.966553, 1606.401000
1193.732212, 359.229530, 0.966673, 1606.501000
1193.926226, 359.326203, 0.966795, 1606.601000
1194.120340, 359.422888, 0.966916, 1606.701000
1194.313678, 359.519586, 0.967036, 1606.801000
1194.506900, 359.616295, 0.967155, 1606.901000
1194.701281, 359.713017, 0.967277, 1607.001000
1194.896044, 359.809751, 0.967399, 1607.101000
1195.088752, 359.906496, 0.967517, 1607.201000
1195.283219, 360.003254, 0.967639, 1607.301000
1195.476945, 360.100024, 0.967759, 1607.401000
1195.670312, 360.196806, 0.967879, 1607.501000
1195.866280, 360.293600, 0.968003, 1607.601000
1196.058613, 360.390406, 0.968121, 1607.701000
1196.252888, 360.487224, 0.968242, 1607.801000
1196.447759, 360.584054, 0.968364, 1607.901000
1196.641305, 360.680896, 0.968483, 1608.001000
1196.835272, 360.777751, 0.968604, 1608.101000
1197.030571, 360.874617, 0.968726, 1608.201000
1197.224157, 360.971496, 0.968846, 1608.301000
1197.418725, 361.068386, 0.968967, 1608.401000
1197.612037, 361.165289, 0.969086, 1608.501000
1197.807107, 361.262204, 0.969208, 1608.601000
1198.002170, 361.359131, 0.969330, 1608.701000
1198.196080, 361.456069, 0.969450, 1608.801000
1198.390783, 361.553020, 0.969572, 1608.901000
1198.584525, 361.649984, 0.969691, 1609.001000
1198.779094, 361.746959, 0.969812, 1609.101000
1198.973763, 361.843946, 0.969933, 1609.201000
1199.169214, 361.940945, 0.970056, 1609.301000
1199.363994, 362.037957, 0.970177, 1609.401000
1199.557664, 362.134980, 0.970296, 1609.501000
1199.751869, 362.232016, 0.970416, 1609.601000
1199.945963, 362.329064, 0.970537, 1609.701000
1200.141856, 362.426123, 0.970660, 1609.801000
1200.336888, 362.523195, 0.970781, 1609.901000
1200.531208, 362.620279, 0.970901, 1610.001000
1200.725414, 362.717375, 0.971021, 1610.101000
1200.920997, 362.814484, 0.971144, 1610.201000
1201.115432, 362.911604, 0.971264, 1610.301000
1201.309802, 363.008736, 0.971384, 1610.401000
1201.505123, 363.105881, 0.971506, 1610.501000
1201.700811, 363.203037, 0.971628, 1610.601000
1201.894725, 363.300206, 0.971748, 1610.701000
1202.089793, 363.397387, 0.971869, 1610.801000
1202.284985, 363.494580, 0.971990, 1610.901000
1202.480312, 363.591785, 0.972112, 1611.001000
1202.674909, 363.689002, 0.972232, 1611.101000
1202.869665, 363.786231, 0.972353, 1611.201000
1203.064863, 363.883472, 0.972474, 1611.301000
1203.260182, 363.980726, 0.972595, 1611.401000
1203.455663, 364.077991, 0.972717, 1611.501000
1203.649821, 364.175269, 0.972836, 1611.601000
1203.846544, 364.272559, 0.972960, 1611.701000
1204.041546, 364.369861, 0.973081, 1611.801000
1204.236769, 364.467175, 0.973202, 1611.901000
1204.430763, 364.564501, 0.973321, 1612.001000
1204.626692, 364.661839, 0.973443, 1612.101000
1204.821896, 364.759189, 0.973564, 1612.201000
1205.017413, 364.856552, 0.973686, 1612.301000
1205.212584, 364.953926, 0.973806, 1612.401000
1205.408115, 365.051313, 0.973928, 1612.501000
1205.604026, 365.148712, 0.974050, 1612.601000
1205.798257, 365.246123, 0.974169, 1612.701000
1205.994691, 365.343546, 0.974292, 1612.801000
1206.190025, 365.440981, 0.974413, 1612.901000
1206.385842, 365.538428, 0.974535, 1613.001000
1206.579902, 365.635888, 0.974654, 1613.101000
1206.777000, 365.733359, 0.974777, 1613.201000
1206.972289, 365.830843, 0.974898, 1613.301000
1207.167650, 365.928338, 0.975019, 1613.401000
1207.363588, 366.025846, 0.975141, 1613.501000
1207.558988, 366.123366, 0.975262, 1613.601000
1207.753874, 366.220898, 0.975382, 1613.701000
1207.949422, 366.318443, 0.975503, 1613.801000
1208.146545, 366.415999, 0.975626, 1613.901000
1208.340870, 366.513568, 0.975745, 1614.001000
1208.537602, 366.611148, 0.975868, 1614.101000
1208.732699, 366.708741, 0.975988, 1614.201000
1208.928783, 366.806346, 0.976110, 1614.301000
1209.124544, 366.903963, 0.976231, 1614.401000
1209.320167, 367.001592, 0.976352, 1614.501000
1209.515849, 367.099233, 0.976473, 1614.601000
1209.711419, 367.196887, 0.976594, 1614.701000
1209.907386, 367.294552, 0.976716, 1614.801000
1210.103556, 367.392230, 0.976837, 1614.901000
1210.299468, 367.489920, 0.976959, 1615.001000
1210.495811, 367.587621, 0.977081, 1615.101000
1210.691667, 367.685336, 0.977202, 1615.201000
1210.887201, 367.783062, 0.977323, 1615.301000
1211.084001, 367.880800, 0.977445, 1615.401000
1211.279505, 367.978550, 0.977566, 1615.501000
1211.474893, 368.076313, 0.977686, 1615.601000
1211.670742, 368.174088, 0.977807, 1615.701000
1211.867911, 368.271875, 0.977930, 1615.801000
1212.063576, 368.369674, 0.978051, 1615.901000
1212.259513, 368.467485, 0.978172, 1616.001000
1212.456316, 368.565308, 0.978294, 1616.101000
1212.652416, 368.663143, 0.978416, 1616.201000
1212.847955, 368.760991, 0.978536, 1616.301000
1213.044851, 368.858851, 0.978658, 1616.401000
1213.240379, 368.956722, 0.978779, 1616.501000
1213.437177, 369.054606, 0.978901, 1616.601000
1213.633508, 369.152503, 0.979022, 1616.701000
1213.829915, 369.250411, 0.979144, 1616.801000
1214.026791, 369.348331, 0.979266, 1616.901000
1214.221231, 369.446264, 0.979385, 1617.001000
1214.418905, 369.544208, 0.979508, 1617.101000
1214.615184, 369.642165, 0.979630, 1617.201000
1214.811767, 369.740134, 0.979751, 1617.301000
1215.008462, 369.838115, 0.979873, 1617.401000
1215.204123, 369.936108, 0.979994, 1617.501000
1215.400718, 370.034114, 0.980115, 1617.601000
1215.596994, 370.132131, 0.980236, 1617.701000
1215.793811, 370.230161, 0.980358, 1617.801000
1215.990417, 370.328203, 0.980480, 1617.901000
1216.185858, 370.426257, 0.980600, 1618.001000
1216.383499, 370.524323, 0.980723, 1618.101000
